year,agency_key,agency_type,cesa,county,conferencekey,district_number,school_number,school_type,charter,district_name,school_name,total_enrollment_prek-12,econ_disadv_count,econ_disadv_percent,not_econd_disadv_count,not_econ_disadv_percent
2002,48384,3,8,38,31,4263,,Summary,N,Beecher-Dunbar-Pembine,,323,128,39.62848297,195,60.37151702
2002,48122,3,2,13,117,350,,Summary,N,Belleville,,897,84,9.36454849,813,90.6354515
2002,48123,3,3,33,38,364,,Summary,N,Belmont Community,,373,75,20.1072386,298,79.89276139
2002,48308,3,2,53,3,413,,Summary,N,Beloit,,6967,3020,43.34720826,3947,56.65279173
2002,48309,3,2,53,159,422,,Summary,N,Beloit Turner,,1189,117,9.84020185,1072,90.15979814
2002,48140,3,3,33,38,427,,Summary,N,Benton,,302,74,24.50331125,228,75.49668874
2002,48245,3,6,24,53,434,,Summary,N,Berlin Area,,1802,383,21.25416204,1419,78.74583795
2002,48296,3,2,64,159,6013,,Summary,N,Big Foot UHS,,549,70,12.75045537,479,87.24954462
2002,48234,3,11,65,21,441,,Summary,N,Birchwood,,310,119,38.38709677,191,61.61290322
2002,48136,3,3,33,38,2240,,Summary,N,Black Hawk,,576,128,22.22222222,448,77.77777777
2002,48437,3,4,27,10,476,,Summary,N,Black River Falls,,1942,653,33.62512873,1289,66.37487126
2002,48438,3,4,61,11,485,,Summary,N,Blair-Taylor,,735,258,35.10204081,477,64.89795918
2002,48220,3,10,9,18,497,,Summary,N,Bloomer,,1082,211,19.50092421,871,80.49907578
2002,48365,3,8,58,156,602,,Summary,N,Bonduel,,871,237,27.21010332,634,72.78989667
2002,48141,3,3,22,131,609,,Summary,N,Boscobel Area,,999,411,41.14114114,588,58.85885885
2002,48189,3,8,58,155,623,,Summary,N,Bowler,,537,193,35.94040968,344,64.05959031
2002,48221,3,11,17,122,637,,Summary,N,Boyceville Community,,953,317,33.2633788,636,66.73662119
2002,48076,3,2,30,41,657,,Summary,N,Brighton #1,,187,10,5.34759358,177,94.65240641
2002,48366,3,7,8,32,658,,Summary,N,Brillion,,866,92,10.62355658,774,89.37644341
2002,48062,3,2,30,41,665,,Summary,N,Bristol #1,,537,31,5.77281191,506,94.22718808
2002,48311,3,2,23,159,700,,Summary,N,Brodhead,,1251,209,16.70663469,1042,83.2933653
2002,48301,3,1,40,47,721,,Summary,N,Brown Deer,,1776,222,12.5,1554,87.5
2002,48235,3,10,54,21,735,,Summary,N,Bruce,,626,314,50.1597444,312,49.84025559
2002,48063,3,2,51,41,777,,Summary,N,Burlington Area,,3607,657,18.21458275,2950,81.78541724
2002,48201,3,12,2,20,840,,Summary,N,Butternut,,228,73,32.01754385,155,67.98245614
2002,48222,3,10,9,121,870,,Summary,N,Cadott Community,,905,244,26.96132596,661,73.03867403
2002,48347,3,5,11,43,882,,Summary,N,Cambria-Friesland,,514,102,19.84435797,412,80.15564202
2002,48312,3,2,13,117,896,,Summary,N,Cambridge,,961,58,6.03537981,903,93.96462018
2002,48236,3,11,3,21,903,,Summary,N,Cameron,,858,224,26.1072261,634,73.89277389
2002,48094,3,6,20,14,910,,Summary,N,Campbellsport,,1561,124,7.94362588,1437,92.05637411
2002,48439,3,4,41,37,980,,Summary,N,Cashton,,576,219,38.02083333,357,61.97916666
2002,48142,3,3,22,38,994,,Summary,N,Cassville,,356,75,21.06741573,281,78.93258426
2002,48050,3,7,59,6,1029,,Summary,N,Cedar Grove-Belgium Area,,1028,56,5.44747081,972,94.55252918
2002,48095,3,1,45,30,1015,,Summary,N,Cedarburg,,2959,60,2.02771206,2899,97.97228793
2002,48100,3,2,30,41,5054,,Summary,N,Central/Westosha UHS,,1078,73,6.77179962,1005,93.22820037
2002,48223,3,11,3,18,1078,,Summary,N,Chetek,,1095,439,40.0913242,656,59.90867579
2002,48081,3,7,8,32,1085,,Summary,N,Chilton,,1324,209,15.78549848,1115,84.21450151
2002,48224,3,10,9,4,1092,,Summary,N,Chippewa Falls Area Unified,,4436,1051,23.69251577,3385,76.30748422
2002,48162,3,11,48,21,1120,,Summary,N,Clayton,,397,156,39.29471032,241,60.70528967
2002,48163,3,11,48,21,1127,,Summary,N,Clear Lake,,703,170,24.18207681,533,75.81792318
2002,48314,3,2,53,159,1134,,Summary,N,Clinton Community,,1154,182,15.7712305,972,84.22876949
2002,48246,3,8,68,53,1141,,Summary,N,Clintonville,,1606,536,33.37484433,1070,66.62515566
2002,48209,3,4,6,11,1155,,Summary,N,Cochrane-Fountain City,,767,130,16.94915254,637,83.05084745
2002,48190,3,10,10,120,1162,,Summary,N,Colby,,1077,289,26.83379758,788,73.16620241
2002,48367,3,8,38,25,1169,,Summary,N,Coleman,,800,249,31.125,551,68.875
2002,48451,3,11,17,122,1176,,Summary,N,Colfax,,852,210,24.64788732,642,75.35211267
2002,48349,3,5,11,116,1183,,Summary,N,Columbus,,1224,153,12.5,1071,87.5
2002,48452,3,10,9,21,1204,,Summary,N,Cornell,,567,263,46.38447971,304,53.61552028
2002,48202,3,8,21,31,1218,,Summary,N,Crandon,,1021,447,43.78060724,574,56.21939275
2002,48368,3,8,38,25,1232,,Summary,N,Crivitz,,901,362,40.17758046,539,59.82241953
2002,48143,3,3,22,131,1246,,Summary,N,Cuba City,,771,151,19.5849546,620,80.41504539
2002,48065,3,1,40,47,1253,,Summary,N,Cudahy,,2948,808,27.40841248,2140,72.59158751
2002,48468,3,11,3,18,1260,,Summary,N,Cumberland,,1267,328,25.88792423,939,74.11207576
2002,48414,3,9,37,46,4970,,Summary,N,D C Everest Area,,5104,904,17.71159874,4200,82.28840125
2002,48315,3,3,33,131,1295,,Summary,N,Darlington Community,,881,121,13.73439273,760,86.26560726
2002,48317,3,2,13,114,1316,,Summary,N,De Forest Area,,3080,296,9.61038961,2784,90.38961038
2002,48369,3,7,5,54,1414,,Summary,N,De Pere,,2977,177,5.9455828,2800,94.05441719
2002,48208,3,4,62,35,1421,,Summary,N,De Soto Area,,608,179,29.44078947,429,70.55921052
2002,48316,3,2,13,43,1309,,Summary,N,Deerfield Community,,760,91,11.97368421,669,88.02631578
2002,48066,3,2,64,41,1380,,Summary,N,Delavan-Darien,,2741,813,29.66070777,1928,70.33929222
2002,48390,3,7,5,2,1407,,Summary,N,Denmark,,1683,128,7.60546642,1555,92.39453357
2002,48268,3,6,14,43,2744,,Summary,N,Dodgeland,,757,161,21.2681638,596,78.73183619
2002,48318,3,3,25,42,1428,,Summary,N,Dodgeville,,1286,263,20.45101088,1023,79.54898911
2002,48077,3,2,51,41,1449,,Summary,N,Dover #1,,97,0,0,97,100
2002,48469,3,12,4,20,1491,,Summary,N,Drummond Area,,577,224,38.82149046,353,61.17850953
2002,48453,3,11,46,26,1499,,Summary,N,Durand,,1174,311,26.49063032,863,73.50936967
2002,48067,3,2,64,158,1540,,Summary,N,East Troy Community,,1729,114,6.59340659,1615,93.4065934
2002,48447,3,10,18,4,1554,,Summary,N,Eau Claire Area,,11108,3042,27.38566798,8066,72.61433201
2002,48191,3,9,37,126,1561,,Summary,N,Edgar,,679,115,16.93667157,564,83.06332842
2002,48319,3,2,53,158,1568,,Summary,N,Edgerton,,1890,229,12.11640211,1661,87.88359788
2002,48192,3,9,34,31,1582,,Summary,N,Elcho,,421,195,46.31828978,226,53.68171021
2002,48464,3,10,61,11,1600,,Summary,N,Eleva-Strum,,676,157,23.22485207,519,76.77514792
2002,48454,3,11,17,122,1645,,Summary,N,Elk Mound Area,,877,148,16.87571265,729,83.12428734
2002,48082,3,7,59,6,1631,,Summary,N,Elkhart Lake-Glenbeulah,,573,0,0,573,100
2002,48068,3,2,64,41,1638,,Summary,N,Elkhorn Area,,2575,294,11.41747572,2281,88.58252427
2002,48357,3,11,47,26,1659,,Summary,N,Ellsworth Community,,1817,240,13.20858558,1577,86.79141441
2002,48093,3,1,67,17,714,,Summary,N,Elmbrook,,7449,315,4.22875553,7134,95.77124446
2002,48455,3,11,47,123,1666,,Summary,N,Elmwood,,386,125,32.38341968,261,67.61658031
2002,48256,3,6,66,45,1687,,Summary,N,Erin,,369,6,1.62601626,363,98.37398373
2002,48320,3,2,53,158,1694,,Summary,N,Evansville Community,,1574,197,12.5158831,1377,87.48411689
2002,48456,3,10,18,121,1729,,Summary,N,Fall Creek,,876,177,20.20547945,699,79.79452054
2002,48351,3,5,11,43,1736,,Summary,N,Fall River,,448,46,10.26785714,402,89.73214285
2002,48340,3,3,22,131,1813,,Summary,N,Fennimore Community,,827,192,23.21644498,635,76.78355501
2002,48432,3,10,54,21,5757,,Summary,N,Flambeau,,700,330,47.14285714,370,52.85714285
2002,48371,3,8,19,31,1855,,Summary,N,Florence County,,834,260,31.17505995,574,68.82494004
2002,48484,3,6,20,16,1862,,Summary,N,Fond du Lac,,7228,1609,22.26065301,5619,77.73934698
2002,48069,3,2,64,159,1870,,Summary,N,Fontana J8,,319,29,9.09090909,290,90.9090909
2002,48124,3,2,28,115,1883,,Summary,N,Fort Atkinson,,2643,396,14.98297389,2247,85.0170261
2002,48115,3,1,40,30,1890,,Summary,N,Fox Point J2,,900,52,5.77777777,848,94.22222222
2002,48075,3,1,40,40,1900,,Summary,N,Franklin Public,,3891,376,9.66332562,3515,90.33667437
2002,48470,3,11,48,21,1939,,Summary,N,Frederic,,583,233,39.96569468,350,60.03430531
2002,48373,3,6,44,53,1953,,Summary,N,Freedom Area,,1574,130,8.25921219,1444,91.7407878
2002,48265,3,6,66,45,4843,,Summary,N,Friess Lake,,266,6,2.25563909,260,97.7443609
2002,48210,3,4,61,10,2009,,Summary,N,Galesville-Ettrick-Trempealeau,,1455,281,19.31271477,1174,80.68728522
2002,48096,3,2,64,41,2044,,Summary,N,Geneva J4,,136,0,0,136,100
2002,48073,3,2,64,41,2051,,Summary,N,Genoa City J2,,594,103,17.34006734,491,82.65993265
2002,48084,3,1,66,30,2058,,Summary,N,Germantown,,3642,159,4.36573311,3483,95.63426688
2002,48391,3,7,15,33,2114,,Summary,N,Gibraltar Area,,690,68,9.85507246,622,90.14492753
2002,48170,3,8,42,25,2128,,Summary,N,Gillett,,868,206,23.73271889,662,76.2672811
2002,48401,3,10,60,121,2135,,Summary,N,Gilman,,541,271,50.09242144,270,49.90757855
2002,48225,3,10,6,11,2142,,Summary,N,Gilmanton,,235,92,39.14893617,143,60.85106382
2002,48113,3,1,40,30,2184,,Summary,N,Glendale-River Hills,,1090,243,22.29357798,847,77.70642201
2002,48360,3,11,55,123,2198,,Summary,N,Glenwood City,,869,162,18.64211737,707,81.35788262
2002,48204,3,12,2,,2205,,Summary,N,Glidden,,270,185,68.51851851,85,31.48148148
2002,48171,3,8,38,31,2212,,Summary,N,Goodman-Armstrong Creek,,214,88,41.12149532,126,58.87850467
2002,48255,3,1,45,30,2217,,Summary,N,Grafton,,2007,82,4.08570004,1925,95.91429995
2002,48402,3,10,10,120,2226,,Summary,N,Granton Area,,310,120,38.70967741,190,61.29032258
2002,48471,3,11,7,21,2233,,Summary,N,Grantsburg,,961,335,34.85952133,626,65.14047866
2002,48396,3,7,5,54,2289,,Summary,N,Green Bay Area Public,,20320,7172,35.29527559,13148,64.7047244
2002,48488,3,6,24,43,2310,,Summary,N,Green Lake,,360,53,14.72222222,307,85.27777777
2002,48074,3,1,40,47,2296,,Summary,N,Greendale,,2183,122,5.58863948,2061,94.41136051
2002,48304,3,1,40,47,2303,,Summary,N,Greenfield,,3256,697,21.4066339,2559,78.59336609
2002,48403,3,10,10,120,2394,,Summary,N,Greenwood,,523,159,30.40152963,364,69.59847036
2002,48054,3,1,67,17,2420,,Summary,N,Hamilton,,3921,231,5.89135424,3690,94.10864575
2002,48259,3,6,66,45,2443,,Summary,N,Hartford J1,,1544,243,15.73834196,1301,84.26165803
2002,48257,3,6,66,45,2436,,Summary,N,Hartford UHS,,1719,107,6.22454915,1612,93.77545084
2002,48261,3,1,67,8,2460,,Summary,N,Hartland-Lakeside J3,,1320,75,5.68181818,1245,94.31818181
2002,48472,3,12,57,18,2478,,Summary,N,Hayward Community,,1972,848,43.00202839,1124,56.9979716
2002,48270,3,6,14,45,2523,,Summary,N,Herman #22,,117,21,17.94871794,96,82.05128205
2002,48125,3,3,25,38,2527,,Summary,N,Highland,,347,52,14.98559077,295,85.01440922
2002,48172,3,7,8,32,2534,,Summary,N,Hilbert,,493,65,13.18458417,428,86.81541582
2002,48212,3,4,62,37,2541,,Summary,N,Hillsboro,,625,154,24.64,471,75.36
2002,48214,3,4,32,28,2562,,Summary,N,Holmen,,3005,614,20.43261231,2391,79.56738768
2002,48264,3,6,14,51,2576,,Summary,N,Horicon,,1089,162,14.87603305,927,85.12396694
2002,48489,3,6,44,2,2583,,Summary,N,Hortonville Area,,2764,214,7.74240231,2550,92.25759768
2002,49413,3,7,59,6,2605,,Summary,N,Howards Grove,,987,23,2.33029381,964,97.66970618
2002,48397,3,7,5,54,2604,,Summary,N,Howard-Suamico,,4462,318,7.12684894,4144,92.87315105
2002,48362,3,11,55,4,2611,,Summary,N,Hudson,,4332,272,6.27885503,4060,93.72114496
2002,48418,3,12,26,20,2618,,Summary,N,Hurley,,778,359,46.14395886,419,53.85604113
2002,48266,3,6,14,43,2625,,Summary,N,Hustisford,,434,61,14.05529953,373,85.94470046
2002,48227,3,4,61,11,2632,,Summary,N,Independence,,332,93,28.01204819,239,71.9879518
2002,48247,3,5,68,156,2639,,Summary,N,Iola-Scandinavia,,828,118,14.25120772,710,85.74879227
2002,48324,3,3,25,131,2646,,Summary,N,Iowa-Grant,,993,231,23.26283987,762,76.73716012
2002,48333,3,3,52,35,2660,,Summary,N,Ithaca,,367,90,24.52316076,277,75.47683923
2002,48126,3,2,53,3,2695,,Summary,N,Janesville,,10624,2252,21.19728915,8372,78.80271084
2002,48321,3,2,28,158,2702,,Summary,N,Jefferson,,1715,363,21.16618075,1352,78.83381924
2002,48267,3,2,28,43,2730,,Summary,N,Johnson Creek,,581,69,11.87607573,512,88.12392426
2002,48322,3,2,23,38,2737,,Summary,N,Juda,,317,88,27.76025236,229,72.23974763
2002,48372,3,6,44,16,2758,,Summary,N,Kaukauna Area,,3641,402,11.04092282,3239,88.95907717
2002,48079,3,1,30,40,2793,,Summary,N,Kenosha,,20553,6927,33.70310903,13626,66.29689096
2002,48295,3,1,67,8,1376,,Summary,N,Kettle Moraine,,4236,206,4.86307837,4030,95.13692162
2002,48269,3,6,66,14,2800,,Summary,N,Kewaskum,,1926,179,9.29387331,1747,90.70612668
2002,48179,3,7,31,33,2814,,Summary,N,Kewaunee,,1160,159,13.70689655,1001,86.29310344
2002,48219,3,3,62,35,5960,,Summary,N,Kickapoo Area,,449,149,33.18485523,300,66.81514476
2002,48085,3,7,36,14,2828,,Summary,N,Kiel Area,,1517,151,9.95385629,1366,90.0461437
2002,48375,3,6,44,16,2835,,Summary,N,Kimberly Area,,3330,145,4.35435435,3185,95.64564564
2002,48086,3,7,59,6,2842,,Summary,N,Kohler,,521,0,0,521,100
2002,48205,3,4,32,28,2849,,Summary,N,La Crosse,,7714,2711,35.14389421,5003,64.85610578
2002,48215,3,4,62,35,2863,,Summary,N,La Farge,,299,122,40.80267558,177,59.19732441
2002,48419,3,9,63,124,1848,,Summary,N,Lac du Flambeau #1,,502,389,77.49003984,113,22.50996015
2002,48473,3,10,54,18,2856,,Summary,N,Ladysmith,,1148,479,41.72473867,669,58.27526132
2002,48263,3,1,67,8,3862,,Summary,N,Lake Country,,492,19,3.86178861,473,96.13821138
2002,48282,3,2,64,41,2885,,Summary,N,Lake Geneva J1,,1636,552,33.74083129,1084,66.2591687
2002,48097,3,2,64,41,2884,,Summary,N,Lake Geneva-Genoa City UHS,,1118,143,12.79069767,975,87.20930232
2002,48226,3,10,9,21,2891,,Summary,N,Lake Holcombe,,488,189,38.72950819,299,61.2704918
2002,48323,3,2,28,116,2898,,Summary,N,Lake Mills Area,,1285,157,12.21789883,1128,87.78210116
2002,48427,3,9,43,124,3647,,Summary,N,Lakeland UHS,,967,265,27.40434332,702,72.59565667
2002,48342,3,3,22,42,2912,,Summary,N,Lancaster Community,,1111,254,22.86228622,857,77.13771377
2002,48420,3,8,21,31,2940,,Summary,N,Laona,,295,130,44.06779661,165,55.93220338
2002,48376,3,8,42,25,2961,,Summary,N,Lena,,459,116,25.27233115,343,74.72766884
2002,48283,3,2,64,41,3087,,Summary,N,Linn J4,,108,0,0,108,100
2002,48284,3,2,64,159,3094,,Summary,N,Linn J6,,122,0,0,122,100
2002,48379,3,6,44,53,3129,,Summary,N,Little Chute Area,,1546,204,13.19534282,1342,86.80465717
2002,48127,3,5,11,116,3150,,Summary,N,Lodi,,1641,140,8.5313833,1501,91.46861669
2002,48087,3,6,14,51,3171,,Summary,N,Lomira,,1111,124,11.16111611,987,88.83888388
2002,48404,3,10,10,120,3206,,Summary,N,Loyal,,641,261,40.7176287,380,59.28237129
2002,48237,3,11,48,21,3213,,Summary,N,Luck,,658,205,31.15501519,453,68.8449848
2002,48180,3,7,31,2,3220,,Summary,N,Luxemburg-Casco,,1886,129,6.83987274,1757,93.16012725
2002,48339,3,2,13,3,3269,,Summary,N,Madison Metropolitan,,24893,7160,28.76310609,17733,71.2368939
2002,48248,3,6,68,156,3276,,Summary,N,Manawa,,917,193,21.04689203,724,78.95310796
2002,48392,3,7,36,54,3290,,Summary,N,Manitowoc,,5518,0,0,5518,100
2002,48238,3,12,16,18,3297,,Summary,N,Maple,,1391,406,29.18763479,985,70.8123652
2002,48112,3,1,40,30,1897,,Summary,N,Maple Dale-Indian Hill,,607,33,5.43657331,574,94.56342668
2002,48405,3,9,37,126,3304,,Summary,N,Marathon City,,691,53,7.67004341,638,92.32995658
2002,48380,3,8,38,2,3311,,Summary,N,Marinette,,2609,594,22.7673438,2015,77.23265619
2002,48249,3,8,68,155,3318,,Summary,N,Marion,,641,189,29.4851794,452,70.51482059
2002,48150,3,6,24,43,3325,,Summary,N,Markesan,,948,170,17.93248945,778,82.06751054
2002,48129,3,2,13,117,3332,,Summary,N,Marshall,,1200,246,20.5,954,79.5
2002,48193,3,5,71,46,3339,,Summary,N,Marshfield Unified,,4108,518,12.60954235,3590,87.39045764
2002,48151,3,5,29,39,3360,,Summary,N,Mauston,,1617,597,36.92022263,1020,63.07977736
2002,48271,3,6,14,51,3367,,Summary,N,Mayville,,1228,140,11.40065146,1088,88.59934853
2002,48128,3,2,13,158,3381,,Summary,N,McFarland,,1869,92,4.9224184,1777,95.07758159
2002,48194,3,10,60,124,3409,,Summary,N,Medford Area Public,,2378,490,20.60555088,1888,79.39444911
2002,48424,3,12,2,20,3427,,Summary,N,Mellen,,315,109,34.6031746,206,65.39682539
2002,48216,3,4,27,11,3428,,Summary,N,Melrose-Mindoro,,737,165,22.3880597,572,77.61194029
2002,48250,3,6,70,16,3430,,Summary,N,Menasha Joint,,3677,813,22.1104161,2864,77.88958389
2002,48374,3,8,72,155,3434,,Summary,N,Menominee Indian,,993,806,81.16817724,187,18.83182275
2002,48272,3,1,67,17,3437,,Summary,N,Menomonee Falls,,4222,333,7.88725722,3889,92.11274277
2002,48228,3,11,17,4,3444,,Summary,N,Menomonie Area,,3330,1081,32.46246246,2249,67.53753753
2002,48058,3,1,45,30,3479,,Summary,N,Mequon-Thiensville,,4140,141,3.4057971,3999,96.59420289
2002,48425,3,12,26,20,3484,,Summary,N,Mercer,,228,64,28.07017543,164,71.92982456
2002,48406,3,9,35,124,3500,,Summary,N,Merrill Area,,3393,987,29.0893015,2406,70.91069849
2002,48273,3,1,67,8,3528,,Summary,N,Merton Community,,840,24,2.85714285,816,97.14285714
2002,48131,3,2,13,3,3549,,Summary,N,Middleton-Cross Plains Area,,5224,525,10.04977029,4699,89.9502297
2002,48132,3,2,53,115,3612,,Summary,N,Milton,,2931,331,11.29307403,2600,88.70692596
2002,48109,3,1,40,27,3619,,Summary,N,Milwaukee,,97762,69559,71.1513676,28203,28.84863239
2002,48325,3,3,25,131,3633,,Summary,N,Mineral Point Unified,,863,97,11.23986095,766,88.76013904
2002,48426,3,9,43,124,3640,,Summary,N,Minocqua J1,,636,159,25,477,75
2002,48393,3,7,36,32,3661,,Summary,N,Mishicot,,1102,177,16.06170598,925,83.93829401
2002,48229,3,10,6,122,3668,,Summary,N,Mondovi,,1118,328,29.33810375,790,70.66189624
2002,48139,3,2,13,115,3675,,Summary,N,Monona Grove,,2768,250,9.0317919,2518,90.96820809
2002,48326,3,2,23,115,3682,,Summary,N,Monroe,,2665,521,19.54971857,2144,80.45028142
2002,48152,3,5,39,43,3689,,Summary,N,Montello,,822,240,29.19708029,582,70.8029197
2002,48327,3,2,23,38,3696,,Summary,N,Monticello,,430,41,9.53488372,389,90.46511627
2002,48407,3,9,37,124,3787,,Summary,N,Mosinee,,2041,305,14.94365507,1736,85.05634492
2002,48328,3,2,13,114,3794,,Summary,N,Mount Horeb Area,,1983,179,9.02672718,1804,90.97327281
2002,48285,3,1,67,8,3822,,Summary,N,Mukwonago,,5056,202,3.99525316,4854,96.00474683
2002,48287,3,1,67,40,3857,,Summary,N,Muskego-Norway,,4583,204,4.45123281,4379,95.54876718
2002,48440,3,5,29,37,3871,,Summary,N,Necedah Area,,756,378,50,378,50
2002,48490,3,6,70,16,3892,,Summary,N,Neenah Joint,,6595,711,10.78089461,5884,89.21910538
2002,48408,3,10,10,120,3899,,Summary,N,Neillsville,,1253,440,35.11572226,813,64.88427773
2002,48409,3,5,71,39,3906,,Summary,N,Nekoosa,,1543,402,26.05314322,1141,73.94685677
2002,48274,3,6,14,45,3913,,Summary,N,Neosho J3,,187,20,10.69518716,167,89.30481283
2002,48457,3,10,9,21,3920,,Summary,N,New Auburn,,334,134,40.11976047,200,59.88023952
2002,48288,3,1,67,47,3925,,Summary,N,New Berlin,,4616,218,4.72270363,4398,95.27729636
2002,48330,3,2,23,117,3934,,Summary,N,New Glarus,,752,68,9.04255319,684,90.9574468
2002,48088,3,7,8,14,3941,,Summary,N,New Holstein,,1242,170,13.68760064,1072,86.31239935
2002,48153,3,5,29,37,3948,,Summary,N,New Lisbon,,704,257,36.50568181,447,63.49431818
2002,48491,3,6,68,2,3955,,Summary,N,New London,,2538,463,18.24271079,2075,81.7572892
2002,48363,3,11,55,26,3962,,Summary,N,New Richmond,,2420,340,14.04958677,2080,85.95041322
2002,48381,3,8,38,25,3969,,Summary,N,Niagara,,562,162,28.82562277,400,71.17437722
2002,48116,3,1,40,30,2177,,Summary,N,Nicolet UHS,,1415,89,6.28975265,1326,93.71024734
2002,C2108,3,1,40,,8108,,Summary,Y,Non-district Charter Schools: BEAM,,566,0,0,566,100
2002,C2105,3,1,40,,8105,,Summary,Y,Non-district Charter Schools: Central City Cy,,331,0,0,331,100
2002,C2101,3,1,40,,8101,,Summary,Y,Non-district Charter Schools: Downtown Montes,,91,0,0,91,100
2002,C2102,3,1,40,,8102,,Summary,Y,Non-district Charter Schools: Khamit Institut,,84,0,0,84,100
2002,C2106,3,1,40,,8106,,Summary,Y,Non-district Charter Schools: Milwaukee Acad,,901,0,0,901,100
2002,C2107,3,1,40,,8107,,Summary,Y,Non-district Charter Schools: Sch for Early D,,16,0,0,16,100
2002,C2104,3,1,40,,8104,,Summary,Y,Non-district Charter Schools: YW Global Caree,,109,0,0,109,100
2002,48286,3,1,67,19,3976,,Summary,N,Norris,,85,59,69.4117647,26,30.58823529
2002,48072,3,2,51,41,4690,,Summary,N,North Cape,,198,0,0,198,100
2002,48211,3,3,12,35,2016,,Summary,N,North Crawford,,613,194,31.64763458,419,68.35236541
2002,48485,3,6,20,51,3983,,Summary,N,North Fond du Lac,,1224,204,16.66666666,1020,83.33333333
2002,48089,3,1,67,8,3514,,Summary,N,North Lake,,394,0,0,394,100
2002,48421,3,9,63,124,616,,Summary,N,North Lakeland,,224,58,25.89285714,166,74.10714285
2002,48083,3,1,45,6,1945,,Summary,N,Northern Ozaukee,,900,58,6.44444444,842,93.55555555
2002,48203,3,9,63,124,1526,,Summary,N,Northland Pines,,1586,403,25.40983606,1183,74.59016393
2002,48239,3,12,65,21,3654,,Summary,N,Northwood,,406,206,50.73891625,200,49.26108374
2002,48442,3,4,41,37,3990,,Summary,N,Norwalk-Ontario-Wilton,,687,179,26.05531295,508,73.94468704
2002,48070,3,2,51,41,4011,,Summary,N,Norway J7,,146,0,0,146,100
2002,48098,3,1,40,40,4018,,Summary,N,Oak Creek-Franklin Joint,,4816,557,11.56561461,4259,88.43438538
2002,48090,3,6,20,43,4025,,Summary,N,Oakfield,,661,61,9.22844175,600,90.77155824
2002,48092,3,1,67,45,4060,,Summary,N,Oconomowoc Area,,4086,252,6.16740088,3834,93.83259911
2002,48383,3,8,42,2,4074,,Summary,N,Oconto Falls Public,,1951,392,20.09226037,1559,79.90773962
2002,48382,3,8,42,33,4067,,Summary,N,Oconto Unified,,1364,291,21.33431085,1073,78.66568914
2002,48492,3,6,70,53,4088,,Summary,N,Omro,,1231,77,6.25507717,1154,93.74492282
2002,48441,3,4,32,28,4095,,Summary,N,Onalaska,,2767,411,14.85363209,2356,85.1463679
