year,agency_key,agency_type,cesa,county,conferencekey,district_number,school_number,school_type,charter,district_name,school_name,total_enrollment_prek-12,econ_disadv_count,econ_disadv_percent,not_econd_disadv_count,not_econ_disadv_percent
2008,14599,3,4,6,11,1155,,Summary,N,Cochrane-Fountain City,,685,139,20.2919708,546,79.70802919
2008,12518,3,10,10,120,1162,,Summary,N,Colby,,971,343,35.32440782,628,64.67559217
2008,10467,3,8,38,25,1169,,Summary,N,Coleman,,738,221,29.94579945,517,70.05420054
2008,15597,3,11,17,122,1176,,Summary,N,Colfax,,847,203,23.96694214,644,76.03305785
2008,9494,3,5,11,116,1183,,Summary,N,Columbus,,1139,215,18.87620719,924,81.1237928
2008,15615,3,10,9,21,1204,,Summary,N,Cornell,,487,223,45.79055441,264,54.20944558
2008,13694,3,8,21,31,1218,,Summary,N,Crandon,,971,350,36.0453141,621,63.95468589
2008,10489,3,8,38,25,1232,,Summary,N,Crivitz,,772,303,39.24870466,469,60.75129533
2008,8813,3,3,22,131,1246,,Summary,N,Cuba City,,635,155,24.40944881,480,75.59055118
2008,2684,3,1,40,47,1253,,Summary,N,Cudahy,,2655,1047,39.43502824,1608,60.56497175
2008,16538,3,11,3,18,1260,,Summary,N,Cumberland,,1123,381,33.9269813,742,66.07301869
2008,13131,3,9,37,46,4970,,Summary,N,D C Everest Area,,5665,1411,24.90732568,4254,75.09267431
2008,6318,3,3,33,131,1295,,Summary,N,Darlington Community,,770,163,21.16883116,607,78.83116883
2008,6367,3,2,13,114,1316,,Summary,N,De Forest Area,,3255,584,17.94162826,2671,82.05837173
2008,10528,3,7,5,54,1414,,Summary,N,De Pere,,3753,526,14.0154543,3227,85.98454569
2008,14567,3,4,62,35,1421,,Summary,N,De Soto Area,,582,214,36.76975945,368,63.23024054
2008,6344,3,2,13,43,1309,,Summary,N,Deerfield Community,,726,106,14.60055096,620,85.39944903
2008,2730,3,2,64,41,1380,,Summary,N,Delavan-Darien,,2689,1281,47.63852733,1408,52.36147266
2008,11346,3,7,5,2,1407,,Summary,N,Denmark,,1574,175,11.11817026,1399,88.88182973
2008,1476,3,6,14,43,2744,,Summary,N,Dodgeland,,833,243,29.17166866,590,70.82833133
2008,6410,3,3,25,42,1428,,Summary,N,Dodgeville,,1369,353,25.7852447,1016,74.21475529
2008,3058,3,2,51,41,1449,,Summary,N,Dover #1,,95,24,25.26315789,71,74.7368421
2008,16571,3,12,4,20,1491,,Summary,N,Drummond Area,,499,218,43.68737474,281,56.31262525
2008,15644,3,11,46,26,1499,,Summary,N,Durand,,1056,341,32.29166666,715,67.70833333
2008,2795,3,2,64,158,1540,,Summary,N,East Troy Community,,1741,184,10.56863871,1557,89.43136128
2008,15254,3,10,18,4,1554,,Summary,N,Eau Claire Area,,10793,3421,31.69646993,7372,68.30353006
2008,12558,3,9,37,126,1561,,Summary,N,Edgar,,666,173,25.97597597,493,74.02402402
2008,6443,3,2,53,158,1568,,Summary,N,Edgerton,,1933,295,15.26125193,1638,84.73874806
2008,12582,3,9,34,31,1582,,Summary,N,Elcho,,373,117,31.36729222,256,68.63270777
2008,16099,3,10,61,11,1600,,Summary,N,Eleva-Strum,,654,201,30.73394495,453,69.26605504
2008,15685,3,11,17,122,1645,,Summary,N,Elk Mound Area,,1062,258,24.29378531,804,75.70621468
2008,1087,3,7,59,6,1631,,Summary,N,Elkhart Lake-Glenbeulah,,512,7,1.3671875,505,98.6328125
2008,2827,3,2,64,41,1638,,Summary,N,Elkhorn Area,,3054,633,20.72691552,2421,79.27308447
2008,10092,3,11,47,26,1659,,Summary,N,Ellsworth Community,,1625,321,19.75384615,1304,80.24615384
2008,838,3,1,67,17,714,,Summary,N,Elmbrook,,7668,592,7.72039645,7076,92.27960354
2008,15698,3,11,47,123,1666,,Summary,N,Elmwood,,371,86,23.18059299,285,76.819407
2008,1193,3,6,66,45,1687,,Summary,N,Erin,,343,2,0.58309037,341,99.41690962
2008,6478,3,2,53,158,1694,,Summary,N,Evansville Community,,1799,338,18.78821567,1461,81.21178432
2008,15738,3,10,18,121,1729,,Summary,N,Fall Creek,,858,214,24.94172494,644,75.05827505
2008,9553,3,5,11,43,1736,,Summary,N,Fall River,,474,71,14.97890295,403,85.02109704
2008,8872,3,3,22,131,1813,,Summary,N,Fennimore Community,,775,250,32.25806451,525,67.74193548
2008,14066,3,10,54,21,5757,,Summary,N,Flambeau,,661,356,53.85779122,305,46.14220877
2008,10594,3,8,19,31,1855,,Summary,N,Florence County,,534,175,32.77153558,359,67.22846441
2008,17641,3,6,20,16,1862,,Summary,N,Fond du Lac,,7560,2556,33.8095238,5004,66.19047619
2008,2892,3,2,64,159,1870,,Summary,N,Fontana J8,,294,42,14.28571428,252,85.71428571
2008,6510,3,2,28,115,1883,,Summary,N,Fort Atkinson,,2727,649,23.79904657,2078,76.20095342
2008,5147,3,1,40,30,1890,,Summary,N,Fox Point J2,,927,66,7.1197411,861,92.88025889
2008,3024,3,1,40,40,1900,,Summary,N,Franklin Public,,4178,323,7.73097175,3855,92.26902824
2008,16597,3,11,48,21,1939,,Summary,N,Frederic,,536,255,47.57462686,281,52.42537313
2008,10732,3,6,44,53,1953,,Summary,N,Freedom Area,,1618,228,14.09147095,1390,85.90852904
2008,1403,3,6,66,45,4843,,Summary,N,Friess Lake,,321,7,2.18068535,314,97.81931464
2008,14612,3,4,61,10,2009,,Summary,N,Galesville-Ettrick-Trempealeau,,1344,283,21.05654761,1061,78.94345238
2008,3333,3,2,64,41,2044,,Summary,N,Geneva J4,,167,0,0,167,100
2008,2944,3,2,64,41,2051,,Summary,N,Genoa City J2,,655,180,27.48091603,475,72.51908396
2008,1142,3,1,66,30,2058,,Summary,N,Germantown,,3939,359,9.11398832,3580,90.88601167
2008,11355,3,7,15,33,2114,,Summary,N,Gibraltar Area,,615,78,12.68292682,537,87.31707317
2008,10620,3,8,42,25,2128,,Summary,N,Gillett,,736,263,35.73369565,473,64.26630434
2008,12603,3,10,60,121,2135,,Summary,N,Gilman,,465,266,57.20430107,199,42.79569892
2008,15764,3,10,6,11,2142,,Summary,N,Gilmanton,,213,76,35.68075117,137,64.31924882
2008,4733,3,1,40,30,2184,,Summary,N,Glendale-River Hills,,993,233,23.46424974,760,76.53575025
2008,10123,3,11,55,123,2198,,Summary,N,Glenwood City,,755,188,24.90066225,567,75.09933774
2008,13756,3,12,2,,2205,,Summary,N,Glidden,,188,112,59.57446808,76,40.42553191
2008,10641,3,8,38,31,2212,,Summary,N,Goodman-Armstrong Creek,,174,86,49.42528735,88,50.57471264
2008,1156,3,1,45,30,2217,,Summary,N,Grafton,,2163,233,10.77207582,1930,89.22792417
2008,12623,3,10,10,120,2226,,Summary,N,Granton Area,,271,135,49.81549815,136,50.18450184
2008,16626,3,11,7,21,2233,,Summary,N,Grantsburg,,1226,390,31.81076672,836,68.18923327
2008,12004,3,7,5,54,2289,,Summary,N,Green Bay Area Public,,19534,9567,48.97614415,9967,51.02385584
2008,17797,3,6,24,43,2310,,Summary,N,Green Lake,,336,56,16.66666666,280,83.33333333
2008,2966,3,1,40,47,2296,,Summary,N,Greendale,,2598,333,12.81755196,2265,87.18244803
2008,5609,3,1,40,47,2303,,Summary,N,Greenfield,,3255,895,27.49615975,2360,72.50384024
2008,12643,3,10,10,120,2394,,Summary,N,Greenwood,,424,157,37.02830188,267,62.97169811
2008,313,3,8,58,155,2415,,Summary,N,Gresham,,318,147,46.22641509,171,53.7735849
2008,2300,3,1,67,17,2420,,Summary,N,Hamilton,,4396,349,7.93903548,4047,92.06096451
2008,1195,3,6,66,45,2443,,Summary,N,Hartford J1,,1637,389,23.76298106,1248,76.23701893
2008,1194,3,6,66,45,2436,,Summary,N,Hartford UHS,,1666,212,12.72509003,1454,87.27490996
2008,1324,3,1,67,8,2460,,Summary,N,Hartland-Lakeside J3,,1432,154,10.75418994,1278,89.24581005
2008,16663,3,12,57,18,2478,,Summary,N,Hayward Community,,1958,956,48.82533197,1002,51.17466802
2008,1617,3,6,14,45,2523,,Summary,N,Herman #22,,92,22,23.91304347,70,76.08695652
2008,6564,3,3,25,38,2527,,Summary,N,Highland,,276,38,13.76811594,238,86.23188405
2008,10684,3,7,8,32,2534,,Summary,N,Hilbert,,501,70,13.97205588,431,86.02794411
2008,14661,3,4,62,37,2541,,Summary,N,Hillsboro,,588,188,31.97278911,400,68.02721088
2008,14690,3,4,32,28,2562,,Summary,N,Holmen,,3584,733,20.45200892,2851,79.54799107
2008,1379,3,6,14,51,2576,,Summary,N,Horicon,,893,234,26.20380739,659,73.7961926
2008,17835,3,6,44,2,2583,,Summary,N,Hortonville Area,,3329,363,10.90417542,2966,89.09582457
2008,2193,3,7,59,6,2605,,Summary,N,Howards Grove,,989,46,4.65116279,943,95.3488372
2008,12102,3,7,5,54,2604,,Summary,N,Howard-Suamico,,5169,543,10.50493325,4626,89.49506674
2008,10168,3,11,55,4,2611,,Summary,N,Hudson,,5344,535,10.01122754,4809,89.98877245
2008,13787,3,12,26,20,2618,,Summary,N,Hurley,,681,296,43.46549192,385,56.53450807
2008,1419,3,6,14,43,2625,,Summary,N,Hustisford,,407,74,18.18181818,333,81.81818181
2008,15790,3,4,61,11,2632,,Summary,N,Independence,,327,78,23.853211,249,76.14678899
2008,17855,3,5,68,156,2639,,Summary,N,Iola-Scandinavia,,828,197,23.79227053,631,76.20772946
2008,6809,3,3,25,131,2646,,Summary,N,Iowa-Grant,,780,225,28.84615384,555,71.15384615
2008,7320,3,3,52,35,2660,,Summary,N,Ithaca,,344,88,25.58139534,256,74.41860465
2008,6597,3,2,53,3,2695,,Summary,N,Janesville,,10379,3508,33.79901724,6871,66.20098275
2008,6733,3,2,28,158,2702,,Summary,N,Jefferson,,1798,478,26.58509454,1320,73.41490545
2008,1457,3,2,28,43,2730,,Summary,N,Johnson Creek,,606,134,22.11221122,472,77.88778877
2008,6768,3,2,23,38,2737,,Summary,N,Juda,,291,62,21.30584192,229,78.69415807
2008,10702,3,6,44,16,2758,,Summary,N,Kaukauna Area,,4038,668,16.54284299,3370,83.457157
2008,3166,3,1,30,40,2793,,Summary,N,Kenosha,,22669,9273,40.90608319,13396,59.0939168
2008,3813,3,1,67,8,1376,,Summary,N,Kettle Moraine,,4318,235,5.44233441,4083,94.55766558
2008,1513,3,6,66,14,2800,,Summary,N,Kewaskum,,1985,271,13.65239294,1714,86.34760705
2008,11398,3,7,31,33,2814,,Summary,N,Kewaunee,,1055,195,18.48341232,860,81.51658767
2008,15018,3,3,62,35,5960,,Summary,N,Kickapoo Area,,446,201,45.06726457,245,54.93273542
2008,1526,3,7,36,14,2828,,Summary,N,Kiel Area,,1495,180,12.04013377,1315,87.95986622
2008,10789,3,6,44,16,2835,,Summary,N,Kimberly Area,,4307,349,8.10308799,3958,91.896912
2008,1548,3,7,59,6,2842,,Summary,N,Kohler,,612,0,0,612,100
2008,14142,3,4,32,28,2849,,Summary,N,La Crosse,,7159,2923,40.82972482,4236,59.17027517
2008,14727,3,4,62,35,2863,,Summary,N,La Farge,,243,135,55.55555555,108,44.44444444
2008,13807,3,9,63,124,1848,,Summary,N,Lac du Flambeau #1,,433,347,80.13856812,86,19.86143187
2008,16720,3,10,54,18,2856,,Summary,N,Ladysmith,,970,493,50.82474226,477,49.17525773
2008,1326,3,1,67,8,3862,,Summary,N,Lake Country,,534,13,2.43445692,521,97.56554307
2008,3335,3,2,64,41,2885,,Summary,N,Lake Geneva J1,,2068,930,44.97098646,1138,55.02901353
2008,3334,3,2,64,41,2884,,Summary,N,Lake Geneva-Genoa City UHS,,1385,388,28.01444043,997,71.98555956
2008,15771,3,10,9,21,2891,,Summary,N,Lake Holcombe,,413,205,49.63680387,208,50.36319612
2008,6785,3,2,28,116,2898,,Summary,N,Lake Mills Area,,1317,243,18.45102505,1074,81.54897494
2008,13906,3,9,43,124,3647,,Summary,N,Lakeland UHS,,913,277,30.33953997,636,69.66046002
2008,8957,3,3,22,42,2912,,Summary,N,Lancaster Community,,955,263,27.53926701,692,72.46073298
2008,13831,3,8,21,31,2940,,Summary,N,Laona,,267,153,57.30337078,114,42.69662921
2008,10826,3,8,42,25,2961,,Summary,N,Lena,,415,139,33.4939759,276,66.50602409
2008,3336,3,2,64,41,3087,,Summary,N,Linn J4,,123,40,32.5203252,83,67.47967479
2008,3337,3,2,64,159,3094,,Summary,N,Linn J6,,131,19,14.50381679,112,85.4961832
2008,10850,3,6,44,53,3129,,Summary,N,Little Chute Area,,1532,293,19.12532637,1239,80.87467362
2008,6826,3,5,11,116,3150,,Summary,N,Lodi,,1673,160,9.56365809,1513,90.4363419
2008,1592,3,6,14,51,3171,,Summary,N,Lomira,,1122,172,15.32976827,950,84.67023172
2008,12675,3,10,10,120,3206,,Summary,N,Loyal,,561,221,39.39393939,340,60.6060606
2008,16766,3,11,48,21,3213,,Summary,N,Luck,,539,192,35.62152133,347,64.37847866
2008,11407,3,7,31,2,3220,,Summary,N,Luxemburg-Casco,,1943,206,10.6021616,1737,89.39783839
2008,7738,3,2,13,3,3269,,Summary,N,Madison Metropolitan,,24670,10089,40.89582488,14581,59.10417511
2008,17878,3,6,68,156,3276,,Summary,N,Manawa,,843,235,27.87663107,608,72.12336892
2008,11531,3,7,36,54,3290,,Summary,N,Manitowoc,,5542,1712,30.89137495,3830,69.10862504
2008,16783,3,12,16,18,3297,,Summary,N,Maple,,1459,391,26.79917751,1068,73.20082248
2008,4732,3,1,40,30,1897,,Summary,N,Maple Dale-Indian Hill,,453,27,5.9602649,426,94.03973509
2008,12713,3,9,37,126,3304,,Summary,N,Marathon City,,681,69,10.13215859,612,89.8678414
2008,10888,3,8,38,2,3311,,Summary,N,Marinette,,2277,868,38.12033377,1409,61.87966622
2008,17900,3,8,68,155,3318,,Summary,N,Marion,,566,176,31.09540636,390,68.90459363
2008,9611,3,6,24,43,3325,,Summary,N,Markesan,,769,193,25.09752925,576,74.90247074
2008,6896,3,2,13,117,3332,,Summary,N,Marshall,,1229,288,23.43368592,941,76.56631407
2008,12735,3,5,71,46,3339,,Summary,N,Marshfield Unified,,4057,886,21.83879714,3171,78.16120285
2008,9635,3,5,29,39,3360,,Summary,N,Mauston,,1539,635,41.2605588,904,58.73944119
2008,1618,3,6,14,51,3367,,Summary,N,Mayville,,1142,202,17.68826619,940,82.3117338
2008,6863,3,2,13,158,3381,,Summary,N,McFarland,,2071,196,9.46402704,1875,90.53597295
2008,12803,3,10,60,124,3409,,Summary,N,Medford Area Public,,2127,587,27.59755524,1540,72.40244475
2008,13861,3,12,2,20,3427,,Summary,N,Mellen,,303,123,40.5940594,180,59.40594059
2008,14750,3,4,27,11,3428,,Summary,N,Melrose-Mindoro,,711,199,27.98874824,512,72.01125175
2008,17965,3,6,70,16,3430,,Summary,N,Menasha Joint,,3643,1466,40.24155915,2177,59.75844084
2008,10749,3,8,72,155,3434,,Summary,N,Menominee Indian,,859,701,81.6065192,158,18.39348079
2008,1655,3,1,67,17,3437,,Summary,N,Menomonee Falls,,4655,637,13.68421052,4018,86.31578947
2008,15828,3,11,17,4,3444,,Summary,N,Menomonie Area,,3054,1098,35.95284872,1956,64.04715127
2008,2341,3,1,45,30,3479,,Summary,N,Mequon-Thiensville,,3808,197,5.17331932,3611,94.82668067
2008,13883,3,12,26,20,3484,,Summary,N,Mercer,,158,50,31.64556962,108,68.35443037
2008,12852,3,9,35,124,3500,,Summary,N,Merrill Area,,3110,1049,33.72990353,2061,66.27009646
2008,1702,3,1,67,8,3528,,Summary,N,Merton Community,,1032,23,2.22868217,1009,97.77131782
2008,6948,3,2,13,3,3549,,Summary,N,Middleton-Cross Plains Area,,5795,742,12.8041415,5053,87.19585849
2008,6991,3,2,53,115,3612,,Summary,N,Milton,,3319,510,15.36607411,2809,84.63392588
2008,4387,3,1,40,27,3619,,Summary,N,Milwaukee,,86815,66970,77.14104705,19845,22.85895294
2008,7031,3,3,25,131,3633,,Summary,N,Mineral Point Unified,,789,147,18.6311787,642,81.36882129
2008,13905,3,9,43,124,3640,,Summary,N,Minocqua J1,,580,145,25,435,75
2008,11552,3,7,36,32,3661,,Summary,N,Mishicot,,995,137,13.76884422,858,86.23115577
2008,15919,3,10,6,122,3668,,Summary,N,Mondovi,,1070,336,31.40186915,734,68.59813084
2008,8640,3,2,13,115,3675,,Summary,N,Monona Grove,,2830,332,11.73144876,2498,88.26855123
2008,7059,3,2,23,115,3682,,Summary,N,Monroe,,2957,748,25.29590801,2209,74.70409198
2008,9670,3,5,39,43,3689,,Summary,N,Montello,,774,289,37.33850129,485,62.6614987
2008,7104,3,2,23,38,3696,,Summary,N,Monticello,,408,59,14.46078431,349,85.53921568
2008,12906,3,9,37,124,3787,,Summary,N,Mosinee,,2025,569,28.09876543,1456,71.90123456
2008,7133,3,2,13,114,3794,,Summary,N,Mount Horeb Area,,2262,208,9.19540229,2054,90.8045977
2008,3399,3,1,67,8,3822,,Summary,N,Mukwonago,,5108,321,6.28425998,4787,93.71574001
2008,3472,3,1,67,40,3857,,Summary,N,Muskego-Norway,,4860,259,5.3292181,4601,94.67078189
2008,14772,3,5,29,37,3871,,Summary,N,Necedah Area,,834,444,53.23741007,390,46.76258992
2008,17996,3,6,70,16,3892,,Summary,N,Neenah Joint,,6309,1255,19.89221746,5054,80.10778253
2008,12943,3,10,10,120,3899,,Summary,N,Neillsville,,1087,384,35.32658693,703,64.67341306
2008,12975,3,5,71,39,3906,,Summary,N,Nekoosa,,1395,456,32.68817204,939,67.31182795
2008,1730,3,6,14,45,3913,,Summary,N,Neosho J3,,177,26,14.68926553,151,85.31073446
2008,15943,3,10,9,21,3920,,Summary,N,New Auburn,,358,146,40.7821229,212,59.21787709
2008,3485,3,1,67,47,3925,,Summary,N,New Berlin,,4667,242,5.1853439,4425,94.81465609
2008,7190,3,2,23,117,3934,,Summary,N,New Glarus,,856,85,9.92990654,771,90.07009345
2008,1747,3,7,8,14,3941,,Summary,N,New Holstein,,1131,204,18.03713527,927,81.96286472
2008,9693,3,5,29,37,3948,,Summary,N,New Lisbon,,653,246,37.67228177,407,62.32771822
2008,18081,3,6,68,2,3955,,Summary,N,New London,,2439,560,22.9602296,1879,77.03977039
2008,10197,3,11,55,26,3962,,Summary,N,New Richmond,,2926,649,22.18045112,2277,77.81954887
2008,10952,3,8,38,25,3969,,Summary,N,Niagara,,492,177,35.97560975,315,64.02439024
2008,5148,3,1,40,30,2177,,Summary,N,Nicolet UHS,,1260,140,11.11111111,1120,88.88888888
2008,C8110,3,1,51,,8110,,Summary,Y,Non-district Charter Schools: 21st Century Pr,,474,162,34.17721518,312,65.82278481
2008,C8112,3,1,40,,8112,,Summary,Y,Non-district Charter Schools: Acad of Learnin,,420,410,97.61904761,10,2.38095238
2008,C8108,3,1,40,,8108,,Summary,Y,Non-district Charter Schools: BEAM,,686,666,97.0845481,20,2.91545189
2008,C8114,3,1,40,,8114,,Summary,Y,Non-district Charter Schools: Capitol West Ac,,143,72,50.34965034,71,49.65034965
2008,C8105,3,1,40,,8105,,Summary,Y,Non-district Charter Schools: Central City Cy,,334,314,94.01197604,20,5.98802395
2008,C8109,3,1,40,,8109,,Summary,Y,Non-district Charter Schools: DLH Academy,,296,205,69.25675675,91,30.74324324
2008,C8101,3,1,40,,8101,,Summary,Y,Non-district Charter Schools: Downtown Montes,,110,22,20,88,80
2008,C8119,3,1,40,,8119,,Summary,Y,Non-district Charter Schools: Inland Seas Sch,,119,99,83.19327731,20,16.80672268
2008,C8117,3,1,40,,8117,,Summary,Y,Non-district Charter Schools: Maasai Institut,,176,119,67.61363636,57,32.38636363
2008,C8103,3,1,40,,8103,,Summary,Y,Non-district Charter Schools: Milw College Pr,,484,331,68.38842975,153,31.61157024
2008,C8106,3,1,40,,8106,,Summary,Y,Non-district Charter Schools: Milwaukee Acad,,994,734,73.84305835,260,26.15694164
2008,C8122,3,1,40,,8122,,Summary,Y,Non-district Charter Schools: Milwaukee Renai,,59,50,84.74576271,9,15.25423728
2008,C8107,3,1,40,,8107,,Summary,Y,Non-district Charter Schools: Sch for Early D,,77,70,90.9090909,7,9.09090909
2008,C8121,3,1,40,,8121,,Summary,Y,Non-district Charter Schools: Seeds of Health,,295,289,97.96610169,6,2.0338983
2008,C8115,3,1,40,,8115,,Summary,Y,Non-district Charter Schools: Tenor High Scho,,164,106,64.63414634,58,35.36585365
2008,C8113,3,1,40,,8113,,Summary,Y,Non-district Charter Schools: Woodlands Sch,,278,72,25.89928057,206,74.10071942
2008,C8111,3,1,40,,8111,,Summary,Y,Non-district Charter Schools: YMCA Young Lead,,652,501,76.84049079,151,23.1595092
2008,3400,3,1,67,19,3976,,Summary,N,Norris,,53,52,98.11320754,1,1.88679245
2008,2916,3,2,51,41,4690,,Summary,N,North Cape,,216,23,10.64814814,193,89.35185185
