year,agency_key,agency_type,cesa,county,conferencekey,district_number,school_number,school_type,charter,district_name,school_name,total_enrollment_prek-12,econ_disadv_count,econ_disadv_percent,not_econd_disadv_count,not_econ_disadv_percent
2011,527,3,11,3,,1080,,Summary,N,Chetek-Weyerhaeuser Area,,1022,513,50.19569471,509,49.80430528
2011,1008,3,7,8,32,1085,,Summary,N,Chilton,,1210,340,28.09917355,870,71.90082644
2011,15526,3,10,9,4,1092,,Summary,N,Chippewa Falls Area Unified,,5028,1699,33.79077167,3329,66.20922832
2011,10047,3,11,48,21,1120,,Summary,N,Clayton,,419,212,50.59665871,207,49.40334128
2011,10058,3,11,48,21,1127,,Summary,N,Clear Lake,,635,258,40.62992125,377,59.37007874
2011,6261,3,2,53,159,1134,,Summary,N,Clinton Community,,1236,356,28.80258899,880,71.197411
2011,17575,3,8,68,53,1141,,Summary,N,Clintonville,,1450,704,48.55172413,746,51.44827586
2011,14599,3,4,6,11,1155,,Summary,N,Cochrane-Fountain City,,657,169,25.72298325,488,74.27701674
2011,12518,3,10,10,120,1162,,Summary,N,Colby,,961,445,46.30593132,516,53.69406867
2011,10467,3,8,38,25,1169,,Summary,N,Coleman,,750,329,43.86666666,421,56.13333333
2011,15597,3,11,17,122,1176,,Summary,N,Colfax,,864,327,37.84722222,537,62.15277777
2011,9494,3,5,11,116,1183,,Summary,N,Columbus,,1183,220,18.59678782,963,81.40321217
2011,15615,3,10,9,21,1204,,Summary,N,Cornell,,450,251,55.77777777,199,44.22222222
2011,13694,3,8,21,31,1218,,Summary,N,Crandon,,913,390,42.71631982,523,57.28368017
2011,10489,3,8,38,25,1232,,Summary,N,Crivitz,,746,381,51.07238605,365,48.92761394
2011,8813,3,3,22,131,1246,,Summary,N,Cuba City,,672,227,33.7797619,445,66.22023809
2011,2684,3,1,40,47,1253,,Summary,N,Cudahy,,2669,1253,46.94642188,1416,53.05357811
2011,16538,3,11,3,18,1260,,Summary,N,Cumberland,,1044,537,51.4367816,507,48.56321839
2011,13131,3,9,37,46,4970,,Summary,N,D C Everest Area,,5646,1795,31.79241941,3851,68.20758058
2011,6318,3,3,33,131,1295,,Summary,N,Darlington Community,,805,235,29.19254658,570,70.80745341
2011,6367,3,2,13,114,1316,,Summary,N,De Forest Area,,3249,753,23.17636195,2496,76.82363804
2011,10528,3,7,5,54,1414,,Summary,N,De Pere,,3976,401,10.08551307,3575,89.91448692
2011,14567,3,4,62,35,1421,,Summary,N,De Soto Area,,541,261,48.2439926,280,51.75600739
2011,6344,3,2,13,43,1309,,Summary,N,Deerfield Community,,822,162,19.70802919,660,80.2919708
2011,2730,3,2,64,41,1380,,Summary,N,Delavan-Darien,,2582,1598,61.89000774,984,38.10999225
2011,11346,3,7,5,2,1407,,Summary,N,Denmark,,1509,242,16.03711066,1267,83.96288933
2011,1476,3,6,14,43,2744,,Summary,N,Dodgeland,,818,330,40.34229828,488,59.65770171
2011,6410,3,3,25,42,1428,,Summary,N,Dodgeville,,1354,492,36.33677991,862,63.66322008
2011,3058,3,2,51,41,1449,,Summary,N,Dover #1,,88,24,27.27272727,64,72.72727272
2011,16571,3,12,4,20,1491,,Summary,N,Drummond Area,,425,227,53.4117647,198,46.58823529
2011,15644,3,11,46,26,1499,,Summary,N,Durand,,978,365,37.32106339,613,62.6789366
2011,2795,3,2,64,158,1540,,Summary,N,East Troy Community,,1738,509,29.28653624,1229,70.71346375
2011,15254,3,10,18,4,1554,,Summary,N,Eau Claire Area,,10913,4369,40.03482085,6544,59.96517914
2011,12558,3,9,37,126,1561,,Summary,N,Edgar,,678,198,29.20353982,480,70.79646017
2011,6443,3,2,53,158,1568,,Summary,N,Edgerton,,1834,549,29.93456924,1285,70.06543075
2011,12582,3,9,34,31,1582,,Summary,N,Elcho,,352,199,56.5340909,153,43.46590909
2011,16099,3,10,61,11,1600,,Summary,N,Eleva-Strum,,617,221,35.81847649,396,64.1815235
2011,15685,3,11,17,122,1645,,Summary,N,Elk Mound Area,,1129,353,31.26660761,776,68.73339238
2011,1087,3,7,59,6,1631,,Summary,N,Elkhart Lake-Glenbeulah,,485,121,24.9484536,364,75.05154639
2011,2827,3,2,64,41,1638,,Summary,N,Elkhorn Area,,3083,984,31.91696399,2099,68.083036
2011,10092,3,11,47,26,1659,,Summary,N,Ellsworth Community,,1720,446,25.93023255,1274,74.06976744
2011,838,3,1,67,17,714,,Summary,N,Elmbrook,,7212,804,11.14808652,6408,88.85191347
2011,15698,3,11,47,123,1666,,Summary,N,Elmwood,,333,133,39.93993993,200,60.06006006
2011,1193,3,6,66,45,1687,,Summary,N,Erin,,344,32,9.30232558,312,90.69767441
2011,6478,3,2,53,158,1694,,Summary,N,Evansville Community,,1788,433,24.21700223,1355,75.78299776
2011,15738,3,10,18,121,1729,,Summary,N,Fall Creek,,815,233,28.58895705,582,71.41104294
2011,9553,3,5,11,43,1736,,Summary,N,Fall River,,521,149,28.59884836,372,71.40115163
2011,8872,3,3,22,131,1813,,Summary,N,Fennimore Community,,762,343,45.01312335,419,54.98687664
2011,14066,3,10,54,21,5757,,Summary,N,Flambeau,,658,404,61.39817629,254,38.6018237
2011,10594,3,8,19,31,1855,,Summary,N,Florence County,,481,221,45.94594594,260,54.05405405
2011,17641,3,6,20,16,1862,,Summary,N,Fond du Lac,,7365,3106,42.1724372,4259,57.82756279
2011,2892,3,2,64,159,1870,,Summary,N,Fontana J8,,272,68,25,204,75
2011,6510,3,2,28,115,1883,,Summary,N,Fort Atkinson,,2957,1018,34.4267839,1939,65.57321609
2011,5147,3,1,40,30,1890,,Summary,N,Fox Point J2,,923,69,7.47562296,854,92.52437703
2011,3024,3,1,40,40,1900,,Summary,N,Franklin Public,,4300,450,10.46511627,3850,89.53488372
2011,16597,3,11,48,21,1939,,Summary,N,Frederic,,489,284,58.07770961,205,41.92229038
2011,10732,3,6,44,53,1953,,Summary,N,Freedom Area,,1628,316,19.41031941,1312,80.58968058
2011,1403,3,6,66,45,4843,,Summary,N,Friess Lake,,292,11,3.76712328,281,96.23287671
2011,14612,3,4,61,10,2009,,Summary,N,Galesville-Ettrick-Trempealeau,,1385,426,30.75812274,959,69.24187725
2011,3333,3,2,64,41,2044,,Summary,N,Geneva J4,,182,0,0,182,100
2011,2944,3,2,64,41,2051,,Summary,N,Genoa City J2,,623,234,37.56019261,389,62.43980738
2011,1142,3,1,66,30,2058,,Summary,N,Germantown,,4034,585,14.50173525,3449,85.49826474
2011,11355,3,7,15,33,2114,,Summary,N,Gibraltar Area,,590,132,22.37288135,458,77.62711864
2011,10620,3,8,42,25,2128,,Summary,N,Gillett,,692,367,53.03468208,325,46.96531791
2011,12603,3,10,60,121,2135,,Summary,N,Gilman,,423,298,70.44917257,125,29.55082742
2011,15764,3,10,6,11,2142,,Summary,N,Gilmanton,,181,68,37.56906077,113,62.43093922
2011,4733,3,1,40,30,2184,,Summary,N,Glendale-River Hills,,1013,250,24.67917077,763,75.32082922
2011,10123,3,11,55,123,2198,,Summary,N,Glenwood City,,741,257,34.68286099,484,65.317139
2011,10641,3,8,38,31,2212,,Summary,N,Goodman-Armstrong Creek,,147,82,55.78231292,65,44.21768707
2011,1156,3,1,45,30,2217,,Summary,N,Grafton,,2199,374,17.00773078,1825,82.99226921
2011,12623,3,10,10,120,2226,,Summary,N,Granton Area,,237,162,68.35443037,75,31.64556962
2011,16626,3,11,7,21,2233,,Summary,N,Grantsburg,,1507,566,37.55806237,941,62.44193762
2011,12004,3,7,5,54,2289,,Summary,N,Green Bay Area Public,,20376,11741,57.62171181,8635,42.37828818
2011,17797,3,6,24,43,2310,,Summary,N,Green Lake,,306,89,29.08496732,217,70.91503267
2011,2966,3,1,40,47,2296,,Summary,N,Greendale,,2699,585,21.67469433,2114,78.32530566
2011,5609,3,1,40,47,2303,,Summary,N,Greenfield,,3723,1305,35.05237711,2418,64.94762288
2011,12643,3,10,10,120,2394,,Summary,N,Greenwood,,389,191,49.10025706,198,50.89974293
2011,313,3,8,58,155,2415,,Summary,N,Gresham,,308,195,63.31168831,113,36.68831168
2011,2300,3,1,67,17,2420,,Summary,N,Hamilton,,4600,578,12.56521739,4022,87.4347826
2011,1195,3,6,66,45,2443,,Summary,N,Hartford J1,,1761,619,35.15048268,1142,64.84951731
2011,1194,3,6,66,45,2436,,Summary,N,Hartford UHS,,1494,318,21.28514056,1176,78.71485943
2011,1324,3,1,67,8,2460,,Summary,N,Hartland-Lakeside J3,,1365,255,18.68131868,1110,81.31868131
2011,16663,3,12,57,18,2478,,Summary,N,Hayward Community,,1911,1108,57.98011512,803,42.01988487
2011,1617,3,6,14,45,2523,,Summary,N,Herman #22,,102,42,41.17647058,60,58.82352941
2011,6564,3,3,25,38,2527,,Summary,N,Highland,,277,62,22.38267148,215,77.61732851
2011,10684,3,7,8,32,2534,,Summary,N,Hilbert,,487,123,25.25667351,364,74.74332648
2011,14661,3,4,62,37,2541,,Summary,N,Hillsboro,,580,255,43.96551724,325,56.03448275
2011,14690,3,4,32,28,2562,,Summary,N,Holmen,,3767,839,22.27236527,2928,77.72763472
2011,1379,3,6,14,51,2576,,Summary,N,Horicon,,821,315,38.36784409,506,61.6321559
2011,17835,3,6,44,2,2583,,Summary,N,Hortonville Area,,3557,586,16.47455721,2971,83.52544278
2011,2193,3,7,59,6,2605,,Summary,N,Howards Grove,,930,110,11.82795698,820,88.17204301
2011,12102,3,7,5,54,2604,,Summary,N,Howard-Suamico,,5745,1007,17.52828546,4738,82.47171453
2011,10168,3,11,55,4,2611,,Summary,N,Hudson,,5530,874,15.80470162,4656,84.19529837
2011,13787,3,12,26,20,2618,,Summary,N,Hurley,,669,347,51.86846038,322,48.13153961
2011,1419,3,6,14,43,2625,,Summary,N,Hustisford,,424,123,29.00943396,301,70.99056603
2011,15790,3,4,61,11,2632,,Summary,N,Independence,,369,168,45.52845528,201,54.47154471
2011,17855,3,5,68,156,2639,,Summary,N,Iola-Scandinavia,,749,263,35.11348464,486,64.88651535
2011,6809,3,3,25,131,2646,,Summary,N,Iowa-Grant,,769,274,35.6306892,495,64.36931079
2011,7320,3,3,52,35,2660,,Summary,N,Ithaca,,360,120,33.33333333,240,66.66666666
2011,6597,3,2,53,3,2695,,Summary,N,Janesville,,10334,4782,46.2744339,5552,53.72556609
2011,6733,3,2,28,158,2702,,Summary,N,Jefferson,,1901,747,39.29510783,1154,60.70489216
2011,1457,3,2,28,43,2730,,Summary,N,Johnson Creek,,661,198,29.95461422,463,70.04538577
2011,6768,3,2,23,38,2737,,Summary,N,Juda,,290,109,37.58620689,181,62.4137931
2011,10702,3,6,44,16,2758,,Summary,N,Kaukauna Area,,3959,932,23.5412983,3027,76.45870169
2011,3166,3,1,30,40,2793,,Summary,N,Kenosha,,22986,10991,47.81606195,11995,52.18393804
2011,3813,3,1,67,8,1376,,Summary,N,Kettle Moraine,,4367,408,9.34279825,3959,90.65720174
2011,1513,3,6,66,14,2800,,Summary,N,Kewaskum,,1980,420,21.21212121,1560,78.78787878
2011,11398,3,7,31,33,2814,,Summary,N,Kewaunee,,1018,201,19.74459724,817,80.25540275
2011,15018,3,3,62,35,5960,,Summary,N,Kickapoo Area,,449,260,57.90645879,189,42.0935412
2011,1526,3,7,36,14,2828,,Summary,N,Kiel Area,,1431,312,21.80293501,1119,78.19706498
2011,10789,3,6,44,16,2835,,Summary,N,Kimberly Area,,4641,544,11.72161172,4097,88.27838827
2011,1548,3,7,59,6,2842,,Summary,N,Kohler,,619,0,0,619,100
2011,14142,3,4,32,28,2849,,Summary,N,La Crosse,,6932,3225,46.52336987,3707,53.47663012
2011,14727,3,4,62,35,2863,,Summary,N,La Farge,,266,162,60.90225563,104,39.09774436
2011,13807,3,9,63,124,1848,,Summary,N,Lac du Flambeau #1,,478,415,86.82008368,63,13.17991631
2011,16720,3,10,54,18,2856,,Summary,N,Ladysmith,,928,537,57.86637931,391,42.13362068
2011,1326,3,1,67,8,3862,,Summary,N,Lake Country,,540,36,6.66666666,504,93.33333333
2011,3335,3,2,64,41,2885,,Summary,N,Lake Geneva J1,,2149,1156,53.79246161,993,46.20753838
2011,3334,3,2,64,41,2884,,Summary,N,Lake Geneva-Genoa City UHS,,1397,570,40.80171796,827,59.19828203
2011,15771,3,10,9,21,2891,,Summary,N,Lake Holcombe,,375,221,58.93333333,154,41.06666666
2011,6785,3,2,28,116,2898,,Summary,N,Lake Mills Area,,1364,342,25.07331378,1022,74.92668621
2011,13906,3,9,43,124,3647,,Summary,N,Lakeland UHS,,834,355,42.56594724,479,57.43405275
2011,8957,3,3,22,42,2912,,Summary,N,Lancaster Community,,948,345,36.39240506,603,63.60759493
2011,13831,3,8,21,31,2940,,Summary,N,Laona,,235,104,44.25531914,131,55.74468085
2011,10826,3,8,42,25,2961,,Summary,N,Lena,,399,171,42.85714285,228,57.14285714
2011,3336,3,2,64,41,3087,,Summary,N,Linn J4,,122,62,50.81967213,60,49.18032786
2011,3337,3,2,64,159,3094,,Summary,N,Linn J6,,137,41,29.92700729,96,70.0729927
2011,10850,3,6,44,53,3129,,Summary,N,Little Chute Area,,1485,483,32.52525252,1002,67.47474747
2011,6826,3,5,11,116,3150,,Summary,N,Lodi,,1668,297,17.80575539,1371,82.1942446
2011,1592,3,6,14,51,3171,,Summary,N,Lomira,,1079,257,23.81835032,822,76.18164967
2011,12675,3,10,10,120,3206,,Summary,N,Loyal,,568,286,50.35211267,282,49.64788732
2011,16766,3,11,48,21,3213,,Summary,N,Luck,,521,219,42.03454894,302,57.96545105
2011,11407,3,7,31,2,3220,,Summary,N,Luxemburg-Casco,,1899,310,16.32438125,1589,83.67561874
2011,7738,3,2,13,3,3269,,Summary,N,Madison Metropolitan,,24806,12091,48.74223978,12715,51.25776021
2011,17878,3,6,68,156,3276,,Summary,N,Manawa,,748,283,37.83422459,465,62.1657754
2011,11531,3,7,36,54,3290,,Summary,N,Manitowoc,,5448,1925,35.33406754,3523,64.66593245
2011,16783,3,12,16,18,3297,,Summary,N,Maple,,1477,588,39.81042654,889,60.18957345
2011,4732,3,1,40,30,1897,,Summary,N,Maple Dale-Indian Hill,,516,78,15.11627906,438,84.88372093
2011,12713,3,9,37,126,3304,,Summary,N,Marathon City,,658,116,17.62917933,542,82.37082066
2011,10888,3,8,38,2,3311,,Summary,N,Marinette,,2171,1065,49.05573468,1106,50.94426531
2011,17900,3,8,68,155,3318,,Summary,N,Marion,,514,240,46.692607,274,53.30739299
2011,9611,3,6,24,43,3325,,Summary,N,Markesan,,784,293,37.37244897,491,62.62755102
2011,6896,3,2,13,117,3332,,Summary,N,Marshall,,1242,430,34.62157809,812,65.3784219
2011,12735,3,5,71,46,3339,,Summary,N,Marshfield Unified,,4038,1231,30.4853888,2807,69.51461119
2011,9635,3,5,29,39,3360,,Summary,N,Mauston,,1534,834,54.36766623,700,45.63233376
2011,1618,3,6,14,51,3367,,Summary,N,Mayville,,1190,360,30.25210084,830,69.74789915
2011,6863,3,2,13,158,3381,,Summary,N,McFarland,,2976,480,16.12903225,2496,83.87096774
2011,12803,3,10,60,124,3409,,Summary,N,Medford Area Public,,2166,898,41.45891043,1268,58.54108956
2011,13861,3,12,2,20,3427,,Summary,N,Mellen,,301,193,64.11960132,108,35.88039867
2011,14750,3,4,27,11,3428,,Summary,N,Melrose-Mindoro,,739,293,39.6481732,446,60.35182679
2011,17965,3,6,70,16,3430,,Summary,N,Menasha Joint,,3699,2051,55.44741822,1648,44.55258177
2011,10749,3,8,72,155,3434,,Summary,N,Menominee Indian,,822,701,85.27980535,121,14.72019464
2011,1655,3,1,67,17,3437,,Summary,N,Menomonee Falls,,4411,610,13.8290637,3801,86.17093629
2011,15828,3,11,17,4,3444,,Summary,N,Menomonie Area,,3324,1326,39.89169675,1998,60.10830324
2011,2341,3,1,45,30,3479,,Summary,N,Mequon-Thiensville,,3696,338,9.14502164,3358,90.85497835
2011,13883,3,12,26,20,3484,,Summary,N,Mercer,,122,73,59.83606557,49,40.16393442
2011,12852,3,9,35,124,3500,,Summary,N,Merrill Area,,3067,1401,45.67981741,1666,54.32018258
2011,1702,3,1,67,8,3528,,Summary,N,Merton Community,,1026,40,3.89863547,986,96.10136452
2011,6948,3,2,13,3,3549,,Summary,N,Middleton-Cross Plains Area,,6104,1084,17.75884665,5020,82.24115334
2011,6991,3,2,53,115,3612,,Summary,N,Milton,,3239,788,24.32849644,2451,75.67150355
2011,4387,3,1,40,27,3619,,Summary,N,Milwaukee,,80934,62667,77.42975758,18267,22.57024241
2011,7031,3,3,25,131,3633,,Summary,N,Mineral Point Unified,,749,172,22.96395193,577,77.03604806
2011,13905,3,9,43,124,3640,,Summary,N,Minocqua J1,,543,144,26.51933701,399,73.48066298
2011,11552,3,7,36,32,3661,,Summary,N,Mishicot,,904,175,19.35840707,729,80.64159292
2011,15919,3,10,6,122,3668,,Summary,N,Mondovi,,1047,438,41.83381088,609,58.16618911
2011,8640,3,2,13,115,3675,,Summary,N,Monona Grove,,3100,545,17.58064516,2555,82.41935483
2011,7059,3,2,23,115,3682,,Summary,N,Monroe,,2814,1081,38.41506751,1733,61.58493248
2011,9670,3,5,39,43,3689,,Summary,N,Montello,,690,348,50.4347826,342,49.56521739
2011,7104,3,2,23,38,3696,,Summary,N,Monticello,,399,111,27.81954887,288,72.18045112
2011,12906,3,9,37,124,3787,,Summary,N,Mosinee,,2143,656,30.61129258,1487,69.38870741
2011,7133,3,2,13,114,3794,,Summary,N,Mount Horeb Area,,2337,310,13.26486949,2027,86.7351305
2011,3399,3,1,67,8,3822,,Summary,N,Mukwonago,,4955,623,12.57315842,4332,87.42684157
2011,3472,3,1,67,40,3857,,Summary,N,Muskego-Norway,,5068,530,10.45777426,4538,89.54222573
2011,14772,3,5,29,37,3871,,Summary,N,Necedah Area,,761,447,58.73850197,314,41.26149802
2011,17996,3,6,70,16,3892,,Summary,N,Neenah Joint,,6345,1771,27.91174152,4574,72.08825847
2011,12943,3,10,10,120,3899,,Summary,N,Neillsville,,1007,474,47.07050645,533,52.92949354
2011,12975,3,5,71,39,3906,,Summary,N,Nekoosa,,1284,566,44.08099688,718,55.91900311
2011,1730,3,6,14,45,3913,,Summary,N,Neosho J3,,175,51,29.14285714,124,70.85714285
2011,15943,3,10,9,21,3920,,Summary,N,New Auburn,,327,168,51.37614678,159,48.62385321
2011,3485,3,1,67,47,3925,,Summary,N,New Berlin,,4687,573,12.22530403,4114,87.77469596
2011,7190,3,2,23,117,3934,,Summary,N,New Glarus,,878,185,21.07061503,693,78.92938496
2011,1747,3,7,8,14,3941,,Summary,N,New Holstein,,1114,282,25.31418312,832,74.68581687
2011,9693,3,5,29,37,3948,,Summary,N,New Lisbon,,661,294,44.47806354,367,55.52193645
2011,18081,3,6,68,2,3955,,Summary,N,New London,,2523,912,36.14744351,1611,63.85255648
2011,10197,3,11,55,26,3962,,Summary,N,New Richmond,,3098,965,31.14912846,2133,68.85087153
2011,10952,3,8,38,25,3969,,Summary,N,Niagara,,437,185,42.3340961,252,57.66590389
2011,5148,3,1,40,30,2177,,Summary,N,Nicolet UHS,,1107,179,16.16982836,928,83.83017163
2011,C1110,3,1,51,,8110,,Summary,Y,Non-district Charter Schools: 21st Century Pr,,472,297,62.92372881,175,37.07627118
2011,C1108,3,1,40,,8108,,Summary,Y,Non-district Charter Schools: BEAM,,590,586,99.32203389,4,0.6779661
2011,C1123,3,1,40,,8123,,Summary,Y,Non-district Charter Schools: Bruce Guadalupe,,844,681,80.68720379,163,19.3127962
2011,C1114,3,1,40,,8114,,Summary,Y,Non-district Charter Schools: Capitol West Ac,,223,180,80.71748878,43,19.28251121
2011,C1105,3,1,40,,8105,,Summary,Y,Non-district Charter Schools: Central City Cy,,381,381,100,0,0
2011,C1109,3,1,40,,8109,,Summary,Y,Non-district Charter Schools: DLH Academy,,279,251,89.9641577,28,10.03584229
2011,C1101,3,1,40,,8101,,Summary,Y,Non-district Charter Schools: Downtown Montes,,129,46,35.65891472,83,64.34108527
2011,C1126,3,1,40,,8126,,Summary,Y,Non-district Charter Schools: King's Acad,,0,0,--,0,--
2011,C1103,3,1,40,,8103,,Summary,Y,Non-district Charter Schools: Milw College Pr,,927,754,81.33764832,173,18.66235167
2011,C1106,3,1,40,,8106,,Summary,Y,Non-district Charter Schools: Milwaukee Acad,,1057,1046,98.95931882,11,1.04068117
2011,C1122,3,1,40,,8122,,Summary,Y,Non-district Charter Schools: Milwaukee Renai,,80,73,91.25,7,8.75
2011,C1107,3,1,40,,8107,,Summary,Y,Non-district Charter Schools: Sch for Early D,,63,58,92.06349206,5,7.93650793
2011,C1121,3,1,40,,8121,,Summary,Y,Non-district Charter Schools: Seeds of Health,,389,386,99.22879177,3,0.77120822
2011,C1115,3,1,40,,8115,,Summary,Y,Non-district Charter Schools: Tenor High Scho,,187,150,80.21390374,37,19.78609625
2011,C1125,3,1,40,,8125,,Summary,Y,Non-district Charter Schools: Urban Day Sch,,633,615,97.1563981,18,2.84360189
2011,C1124,3,1,40,,8124,,Summary,Y,Non-district Charter Schools: Veritas Hi,,227,155,68.28193832,72,31.71806167
2011,C1113,3,1,40,,8113,,Summary,Y,Non-district Charter Schools: Woodlands Sch,,312,86,27.56410256,226,72.43589743
2011,C1111,3,1,40,,8111,,Summary,Y,Non-district Charter Schools: YMCA Young Lead,,505,427,84.55445544,78,15.44554455
2011,3400,3,1,67,19,3976,,Summary,N,Norris,,53,51,96.22641509,2,3.7735849
