year,agency_key,agency_type,cesa,county,conferencekey,district_number,school_number,school_type,charter,district_name,school_name,total_enrollment_prek-12,econ_disadv_count,econ_disadv_percent,not_econd_disadv_count,not_econ_disadv_percent
2005,75622,3,11,48,21,1939,,Summary,N,Frederic,,560,234,41.78571428,326,58.21428571
2005,76492,3,6,44,53,1953,,Summary,N,Freedom Area,,1541,173,11.22647631,1368,88.77352368
2005,79619,3,6,66,45,4843,,Summary,N,Friess Lake,,328,11,3.35365853,317,96.64634146
2005,75904,3,4,61,10,2009,,Summary,N,Galesville-Ettrick-Trempealeau,,165,265,160.6060606,-100,-60.6060606
2005,77544,3,2,64,41,2044,,Summary,N,Geneva J4,,118,0,0,118,100
2005,79556,3,2,64,41,2051,,Summary,N,Genoa City J2,,47,111,236.1702128,-64,-136.1702128
2005,77917,3,1,66,30,2058,,Summary,N,Germantown,,3731,233,6.24497453,3498,93.75502546
2005,76395,3,7,15,33,2114,,Summary,N,Gibraltar Area,,626,70,11.18210862,556,88.81789137
2005,76531,3,8,42,25,2128,,Summary,N,Gillett,,819,260,31.74603174,559,68.25396825
2005,79274,3,10,60,121,2135,,Summary,N,Gilman,,457,288,63.01969365,169,36.98030634
2005,75721,3,10,6,11,2142,,Summary,N,Gilmanton,,230,85,36.95652173,145,63.04347826
2005,77336,3,1,40,30,2184,,Summary,N,Glendale-River Hills,,1019,230,22.57114818,789,77.42885181
2005,76613,3,11,55,123,2198,,Summary,N,Glenwood City,,831,157,18.89290012,674,81.10709987
2005,76004,3,12,2,,2205,,Summary,N,Glidden,,236,137,58.05084745,99,41.94915254
2005,76518,3,8,38,31,2212,,Summary,N,Goodman-Armstrong Creek,,187,79,42.2459893,108,57.75401069
2005,79623,3,1,45,30,2217,,Summary,N,Grafton,,2029,142,6.99852143,1887,93.00147856
2005,79275,3,10,10,120,2226,,Summary,N,Granton Area,,281,96,34.16370106,185,65.83629893
2005,79181,3,11,7,21,2233,,Summary,N,Grantsburg,,1046,330,31.54875717,716,68.45124282
2005,76281,3,7,5,54,2289,,Summary,N,Green Bay Area Public,,20300,8485,41.79802955,11815,58.20197044
2005,75434,3,6,24,43,2310,,Summary,N,Green Lake,,380,64,16.84210526,316,83.15789473
2005,79554,3,1,40,47,2296,,Summary,N,Greendale,,2485,306,12.31388329,2179,87.6861167
2005,77155,3,1,40,47,2303,,Summary,N,Greenfield,,3329,686,20.60678882,2643,79.39321117
2005,76173,3,10,10,120,2394,,Summary,N,Greenwood,,467,189,40.47109207,278,59.52890792
2005,78956,3,1,67,17,2420,,Summary,N,Hamilton,,4209,340,8.07792824,3869,91.92207175
2005,77903,3,6,66,45,2443,,Summary,N,Hartford J1,,1636,362,22.12713936,1274,77.87286063
2005,79621,3,6,66,45,2436,,Summary,N,Hartford UHS,,1704,128,7.51173708,1576,92.48826291
2005,77896,3,1,67,8,2460,,Summary,N,Hartland-Lakeside J3,,1342,97,7.22801788,1245,92.77198211
2005,75601,3,12,57,18,2478,,Summary,N,Hayward Community,,2053,895,43.5947394,1158,56.40526059
2005,77841,3,6,14,45,2523,,Summary,N,Herman #22,,105,17,16.19047619,88,83.8095238
2005,77021,3,3,25,38,2527,,Summary,N,Highland,,309,52,16.82847896,257,83.17152103
2005,76511,3,7,8,32,2534,,Summary,N,Hilbert,,472,67,14.19491525,405,85.80508474
2005,75897,3,4,62,37,2541,,Summary,N,Hillsboro,,231,196,84.84848484,35,15.15151515
2005,75886,3,4,32,28,2562,,Summary,N,Holmen,,3140,703,22.38853503,2437,77.61146496
2005,77886,3,6,14,51,2576,,Summary,N,Horicon,,947,238,25.13199577,709,74.86800422
2005,75425,3,6,44,2,2583,,Summary,N,Hortonville Area,,3133,278,8.87328439,2855,91.1267156
2005,79588,3,7,59,6,2605,,Summary,N,Howards Grove,,977,50,5.11770726,927,94.88229273
2005,76266,3,7,5,54,2604,,Summary,N,Howard-Suamico,,4886,439,8.98485468,4447,91.01514531
2005,76591,3,11,55,4,2611,,Summary,N,Hudson,,4803,336,6.99562773,4467,93.00437226
2005,79240,3,12,26,20,2618,,Summary,N,Hurley,,683,304,44.50951683,379,55.49048316
2005,77893,3,6,14,43,2625,,Summary,N,Hustisford,,425,84,19.76470588,341,80.23529411
2005,79198,3,4,61,11,2632,,Summary,N,Independence,,334,95,28.44311377,239,71.55688622
2005,75427,3,5,68,156,2639,,Summary,N,Iola-Scandinavia,,804,122,15.17412935,682,84.82587064
2005,76982,3,3,25,131,2646,,Summary,N,Iowa-Grant,,920,232,25.2173913,688,74.78260869
2005,76914,3,3,52,35,2660,,Summary,N,Ithaca,,352,80,22.72727272,272,77.27272727
2005,77005,3,2,53,3,2695,,Summary,N,Janesville,,10606,2821,26.59815198,7785,73.40184801
2005,79410,3,2,28,158,2702,,Summary,N,Jefferson,,1762,441,25.02837684,1321,74.97162315
2005,77885,3,2,28,43,2730,,Summary,N,Johnson Creek,,509,96,18.8605108,413,81.13948919
2005,76991,3,2,23,38,2737,,Summary,N,Juda,,298,60,20.13422818,238,79.86577181
2005,76503,3,6,44,16,2758,,Summary,N,Kaukauna Area,,3784,603,15.93551797,3181,84.06448202
2005,77567,3,1,30,40,2793,,Summary,N,Kenosha,,21740,8072,37.12971481,13668,62.87028518
2005,77461,3,1,67,8,1376,,Summary,N,Kettle Moraine,,4417,214,4.84491736,4203,95.15508263
2005,77875,3,6,66,14,2800,,Summary,N,Kewaskum,,1860,211,11.34408602,1649,88.65591397
2005,79305,3,7,31,33,2814,,Summary,N,Kewaunee,,1086,197,18.13996316,889,81.86003683
2005,75823,3,3,62,35,5960,,Summary,N,Kickapoo Area,,470,162,34.4680851,308,65.53191489
2005,77867,3,7,36,14,2828,,Summary,N,Kiel Area,,1420,138,9.71830985,1282,90.28169014
2005,76482,3,6,44,16,2835,,Summary,N,Kimberly Area,,3908,242,6.19242579,3666,93.8075742
2005,77853,3,7,59,6,2842,,Summary,N,Kohler,,547,0,0,547,100
2005,75951,3,4,32,28,2849,,Summary,N,La Crosse,,7333,2622,35.75617073,4711,64.24382926
2005,79221,3,4,62,35,2863,,Summary,N,La Farge,,230,113,49.13043478,117,50.86956521
2005,76011,3,9,63,124,1848,,Summary,N,Lac du Flambeau #1,,454,373,82.1585903,81,17.84140969
2005,75607,3,10,54,18,2856,,Summary,N,Ladysmith,,1030,504,48.93203883,526,51.06796116
2005,78958,3,1,67,8,3862,,Summary,N,Lake Country,,514,19,3.69649805,495,96.30350194
2005,77529,3,2,64,41,2885,,Summary,N,Lake Geneva J1,,1802,716,39.7336293,1086,60.26637069
2005,77528,3,2,64,41,2884,,Summary,N,Lake Geneva-Genoa City UHS,,1314,236,17.96042617,1078,82.03957382
2005,75724,3,10,9,21,2891,,Summary,N,Lake Holcombe,,452,175,38.71681415,277,61.28318584
2005,79408,3,2,28,116,2898,,Summary,N,Lake Mills Area,,1238,193,15.58966074,1045,84.41033925
2005,75991,3,9,43,124,3647,,Summary,N,Lakeland UHS,,971,259,26.67353244,712,73.32646755
2005,76768,3,3,22,42,2912,,Summary,N,Lancaster Community,,1054,234,22.20113851,820,77.79886148
2005,75997,3,8,21,31,2940,,Summary,N,Laona,,283,123,43.46289752,160,56.53710247
2005,76474,3,8,42,25,2961,,Summary,N,Lena,,457,119,26.0393873,338,73.96061269
2005,79538,3,2,64,41,3087,,Summary,N,Linn J4,,144,39,27.08333333,105,72.91666666
2005,77530,3,2,64,159,3094,,Summary,N,Linn J6,,127,16,12.59842519,111,87.4015748
2005,76477,3,6,44,53,3129,,Summary,N,Little Chute Area,,1550,227,14.64516129,1323,85.3548387
2005,76985,3,5,11,116,3150,,Summary,N,Lodi,,1651,147,8.90369473,1504,91.09630526
2005,77850,3,6,14,51,3171,,Summary,N,Lomira,,1074,130,12.10428305,944,87.89571694
2005,76165,3,10,10,120,3206,,Summary,N,Loyal,,645,214,33.17829457,431,66.82170542
2005,75595,3,11,48,21,3213,,Summary,N,Luck,,601,160,26.62229617,441,73.37770382
2005,76390,3,7,31,2,3220,,Summary,N,Luxemburg-Casco,,1932,191,9.88612836,1741,90.11387163
2005,76858,3,2,13,3,3269,,Summary,N,Madison Metropolitan,,24894,9187,36.90447497,15707,63.09552502
2005,78957,3,6,68,156,3276,,Summary,N,Manawa,,961,195,20.29136316,766,79.70863683
2005,76359,3,7,36,54,3290,,Summary,N,Manitowoc,,5345,1252,23.42376052,4093,76.57623947
2005,75597,3,12,16,18,3297,,Summary,N,Maple,,1337,370,27.67389678,967,72.32610321
2005,77335,3,1,40,30,1897,,Summary,N,Maple Dale-Indian Hill,,508,53,10.43307086,455,89.56692913
2005,76167,3,9,37,126,3304,,Summary,N,Marathon City,,688,76,11.04651162,612,88.95348837
2005,76470,3,8,38,2,3311,,Summary,N,Marinette,,2422,796,32.86540049,1626,67.1345995
2005,75418,3,8,68,155,3318,,Summary,N,Marion,,634,182,28.7066246,452,71.29337539
2005,76676,3,6,24,43,3325,,Summary,N,Markesan,,826,191,23.12348668,635,76.87651331
2005,76978,3,2,13,117,3332,,Summary,N,Marshall,,864,207,23.95833333,657,76.04166666
2005,76148,3,5,71,46,3339,,Summary,N,Marshfield Unified,,3994,693,17.35102653,3301,82.64897346
2005,79349,3,5,29,39,3360,,Summary,N,Mauston,,1595,643,40.31347962,952,59.68652037
2005,77842,3,6,14,51,3367,,Summary,N,Mayville,,1093,196,17.93229643,897,82.06770356
2005,76973,3,2,13,158,3381,,Summary,N,McFarland,,1988,102,5.1307847,1886,94.86921529
2005,76140,3,10,60,124,3409,,Summary,N,Medford Area Public,,2235,562,25.14541387,1673,74.85458612
2005,76002,3,12,2,20,3427,,Summary,N,Mellen,,310,129,41.61290322,181,58.38709677
2005,75876,3,4,27,11,3428,,Summary,N,Melrose-Mindoro,,699,173,24.74964234,526,75.25035765
2005,75413,3,6,70,16,3430,,Summary,N,Menasha Joint,,3620,1162,32.09944751,2458,67.90055248
2005,76494,3,8,72,155,3434,,Summary,N,Menominee Indian,,934,754,80.72805139,180,19.2719486
2005,77824,3,1,67,17,3437,,Summary,N,Menomonee Falls,,4602,476,10.34332898,4126,89.65667101
2005,79194,3,11,17,4,3444,,Summary,N,Menomonie Area,,3264,1085,33.24142156,2179,66.75857843
2005,77704,3,1,45,30,3479,,Summary,N,Mequon-Thiensville,,4033,160,3.96727002,3873,96.03272997
2005,75987,3,12,26,20,3484,,Summary,N,Mercer,,188,54,28.72340425,134,71.27659574
2005,76134,3,9,35,124,3500,,Summary,N,Merrill Area,,3241,848,26.16476396,2393,73.83523603
2005,77826,3,1,67,8,3528,,Summary,N,Merton Community,,946,22,2.32558139,924,97.6744186
2005,76956,3,2,13,3,3549,,Summary,N,Middleton-Cross Plains Area,,5629,629,11.17427607,5000,88.82572392
2005,79404,3,2,53,115,3612,,Summary,N,Milton,,3028,400,13.21003963,2628,86.78996036
2005,77404,3,1,40,27,3619,,Summary,N,Milwaukee,,93653,71554,76.40331863,22099,23.59668136
2005,76949,3,3,25,131,3633,,Summary,N,Mineral Point Unified,,815,93,11.41104294,722,88.58895705
2005,75990,3,9,43,124,3640,,Summary,N,Minocqua J1,,622,162,26.04501607,460,73.95498392
2005,76366,3,7,36,32,3661,,Summary,N,Mishicot,,1101,170,15.44050862,931,84.55949137
2005,75710,3,10,6,122,3668,,Summary,N,Mondovi,,1078,258,23.93320964,820,76.06679035
2005,76800,3,2,13,115,3675,,Summary,N,Monona Grove,,2859,313,10.94788387,2546,89.05211612
2005,76954,3,2,23,115,3682,,Summary,N,Monroe,,2590,532,20.54054054,2058,79.45945945
2005,76669,3,5,39,43,3689,,Summary,N,Montello,,844,245,29.02843601,599,70.97156398
2005,76944,3,2,23,38,3696,,Summary,N,Monticello,,410,47,11.46341463,363,88.53658536
2005,79262,3,9,37,124,3787,,Summary,N,Mosinee,,2063,357,17.30489578,1706,82.69510421
2005,76934,3,2,13,114,3794,,Summary,N,Mount Horeb Area,,2103,180,8.55920114,1923,91.44079885
2005,79536,3,1,67,8,3822,,Summary,N,Mukwonago,,5106,301,5.89502546,4805,94.10497453
2005,77515,3,1,67,40,3857,,Summary,N,Muskego-Norway,,4766,200,4.1963911,4566,95.80360889
2005,75880,3,5,29,37,3871,,Summary,N,Necedah Area,,820,403,49.14634146,417,50.85365853
2005,75397,3,6,70,16,3892,,Summary,N,Neenah Joint,,6296,1007,15.99428208,5289,84.00571791
2005,76127,3,10,10,120,3899,,Summary,N,Neillsville,,1179,411,34.86005089,768,65.1399491
2005,78959,3,5,71,39,3906,,Summary,N,Nekoosa,,1386,429,30.95238095,957,69.04761904
2005,77816,3,6,14,45,3913,,Summary,N,Neosho J3,,32,23,71.875,9,28.125
2005,75696,3,10,9,21,3920,,Summary,N,New Auburn,,329,128,38.90577507,201,61.09422492
2005,79532,3,1,67,47,3925,,Summary,N,New Berlin,,4635,278,5.9978425,4357,94.00215749
2005,76939,3,2,23,117,3934,,Summary,N,New Glarus,,802,83,10.34912718,719,89.65087281
2005,77820,3,7,8,14,3941,,Summary,N,New Holstein,,1188,166,13.97306397,1022,86.02693602
2005,76672,3,5,29,37,3948,,Summary,N,New Lisbon,,702,265,37.74928774,437,62.25071225
2005,79039,3,6,68,2,3955,,Summary,N,New London,,2514,497,19.76929196,2017,80.23070803
2005,79333,3,11,55,26,3962,,Summary,N,New Richmond,,2568,438,17.05607476,2130,82.94392523
2005,76459,3,8,38,25,3969,,Summary,N,Niagara,,505,169,33.46534653,336,66.53465346
2005,77251,3,1,40,30,2177,,Summary,N,Nicolet UHS,,454,115,25.33039647,339,74.66960352
2005,C5110,3,1,51,,8110,,Summary,Y,Non-district Charter Schools: 21st Century Pr,,353,0,0,353,100
2005,C5112,3,1,40,,8112,,Summary,Y,Non-district Charter Schools: Acad of Learnin,,196,0,0,196,100
2005,C5108,3,1,40,,8108,,Summary,Y,Non-district Charter Schools: BEAM,,864,0,0,864,100
2005,C5114,3,1,40,,8114,,Summary,Y,Non-district Charter Schools: Capitol West Ac,,30,0,0,30,100
2005,C5105,3,1,40,,8105,,Summary,Y,Non-district Charter Schools: Central City Cy,,348,0,0,348,100
2005,C5109,3,1,40,,8109,,Summary,Y,Non-district Charter Schools: DLH Academy,,238,0,0,238,100
2005,C5101,3,1,40,,8101,,Summary,Y,Non-district Charter Schools: Downtown Montes,,0,0,--,0,--
2005,C5103,3,1,40,,8103,,Summary,Y,Non-district Charter Schools: Milw College Pr,,442,0,0,442,100
2005,C5106,3,1,40,,8106,,Summary,Y,Non-district Charter Schools: Milwaukee Acad,,885,0,0,885,100
2005,C5107,3,1,40,,8107,,Summary,Y,Non-district Charter Schools: Sch for Early D,,34,0,0,34,100
2005,C5113,3,1,40,,8113,,Summary,Y,Non-district Charter Schools: Woodlands Sch,,224,0,0,224,100
2005,C5111,3,1,40,,8111,,Summary,Y,Non-district Charter Schools: YMCA Young Lead,,484,0,0,484,100
2005,77523,3,1,67,19,3976,,Summary,N,Norris,,61,0,0,61,100
2005,77624,3,2,51,41,4690,,Summary,N,North Cape,,195,18,9.23076923,177,90.76923076
2005,75893,3,3,12,35,2016,,Summary,N,North Crawford,,534,190,35.58052434,344,64.41947565
2005,75446,3,6,20,51,3983,,Summary,N,North Fond du Lac,,791,242,30.59418457,549,69.40581542
2005,77807,3,1,67,8,3514,,Summary,N,North Lake,,348,0,0,348,100
2005,75999,3,9,63,124,616,,Summary,N,North Lakeland,,247,64,25.91093117,183,74.08906882
2005,77929,3,1,45,6,1945,,Summary,N,Northern Ozaukee,,1523,77,5.05581089,1446,94.9441891
2005,79640,3,9,63,124,1526,,Summary,N,Northland Pines,,1450,436,30.06896551,1014,69.93103448
2005,75598,3,12,65,21,3654,,Summary,N,Northwood,,495,192,38.78787878,303,61.21212121
2005,75860,3,4,41,37,3990,,Summary,N,Norwalk-Ontario-Wilton,,718,235,32.72980501,483,67.27019498
2005,79559,3,2,51,41,4011,,Summary,N,Norway J7,,147,6,4.08163265,141,95.91836734
2005,77502,3,1,40,40,4018,,Summary,N,Oak Creek-Franklin Joint,,5254,667,12.69508945,4587,87.30491054
