year,agency_key,agency_type,cesa,county,conferencekey,district_number,school_number,school_type,charter,district_name,school_name,total_enrollment_prek-12,econ_disadv_count,econ_disadv_percent,not_econd_disadv_count,not_econ_disadv_percent
2009,3057,3,2,30,41,657,,Summary,N,Brighton #1,,186,23,12.36559139,163,87.6344086
2009,10445,3,7,8,32,658,,Summary,N,Brillion,,960,169,17.60416666,791,82.39583333
2009,2572,3,2,30,41,665,,Summary,N,Bristol #1,,648,117,18.05555555,531,81.94444444
2009,6201,3,2,23,159,700,,Summary,N,Brodhead,,1138,248,21.79261862,890,78.20738137
2009,5422,3,1,40,47,721,,Summary,N,Brown Deer,,1808,488,26.99115044,1320,73.00884955
2009,16484,3,10,54,21,735,,Summary,N,Bruce,,513,302,58.86939571,211,41.13060428
2009,2602,3,2,51,41,777,,Summary,N,Burlington Area,,3614,865,23.93469839,2749,76.0653016
2009,13669,3,12,2,20,840,,Summary,N,Butternut,,174,91,52.29885057,83,47.70114942
2009,15462,3,10,9,121,870,,Summary,N,Cadott Community,,901,387,42.95227524,514,57.04772475
2009,9458,3,5,11,43,882,,Summary,N,Cambria-Friesland,,460,92,20,368,80
2009,6236,3,2,13,117,896,,Summary,N,Cambridge,,900,115,12.77777777,785,87.22222222
2009,16508,3,11,3,21,903,,Summary,N,Cameron,,944,354,37.5,590,62.5
2009,907,3,6,20,14,910,,Summary,N,Campbellsport,,1470,239,16.2585034,1231,83.74149659
2009,14532,3,4,41,37,980,,Summary,N,Cashton,,565,236,41.7699115,329,58.23008849
2009,8801,3,3,22,38,994,,Summary,N,Cassville,,241,55,22.82157676,186,77.17842323
2009,985,3,7,59,6,1029,,Summary,N,Cedar Grove-Belgium Area,,1100,111,10.09090909,989,89.9090909
2009,937,3,1,45,30,1015,,Summary,N,Cedarburg,,3080,186,6.03896103,2894,93.96103896
2009,3618,3,2,30,41,5054,,Summary,N,Central/Westosha UHS,,1235,177,14.3319838,1058,85.66801619
2009,15486,3,11,3,18,1078,,Summary,N,Chetek,,922,411,44.5770065,511,55.42299349
2009,1008,3,7,8,32,1085,,Summary,N,Chilton,,1216,293,24.09539473,923,75.90460526
2009,15526,3,10,9,4,1092,,Summary,N,Chippewa Falls Area Unified,,5013,1555,31.01934969,3458,68.9806503
2009,10047,3,11,48,21,1120,,Summary,N,Clayton,,421,181,42.9928741,240,57.00712589
2009,10058,3,11,48,21,1127,,Summary,N,Clear Lake,,632,193,30.53797468,439,69.46202531
2009,6261,3,2,53,159,1134,,Summary,N,Clinton Community,,1259,303,24.06671961,956,75.93328038
2009,17575,3,8,68,53,1141,,Summary,N,Clintonville,,1572,638,40.58524173,934,59.41475826
2009,14599,3,4,6,11,1155,,Summary,N,Cochrane-Fountain City,,663,168,25.33936651,495,74.66063348
2009,12518,3,10,10,120,1162,,Summary,N,Colby,,985,406,41.21827411,579,58.78172588
2009,10467,3,8,38,25,1169,,Summary,N,Coleman,,751,252,33.55525965,499,66.44474034
2009,15597,3,11,17,122,1176,,Summary,N,Colfax,,843,262,31.07947805,581,68.92052194
2009,9494,3,5,11,116,1183,,Summary,N,Columbus,,1185,265,22.36286919,920,77.6371308
2009,15615,3,10,9,21,1204,,Summary,N,Cornell,,459,212,46.18736383,247,53.81263616
2009,13694,3,8,21,31,1218,,Summary,N,Crandon,,953,295,30.95487932,658,69.04512067
2009,10489,3,8,38,25,1232,,Summary,N,Crivitz,,748,323,43.18181818,425,56.81818181
2009,8813,3,3,22,131,1246,,Summary,N,Cuba City,,662,201,30.36253776,461,69.63746223
2009,2684,3,1,40,47,1253,,Summary,N,Cudahy,,2663,1126,42.28313931,1537,57.71686068
2009,16538,3,11,3,18,1260,,Summary,N,Cumberland,,1110,461,41.53153153,649,58.46846846
2009,13131,3,9,37,46,4970,,Summary,N,D C Everest Area,,5676,1494,26.32135306,4182,73.67864693
2009,6318,3,3,33,131,1295,,Summary,N,Darlington Community,,764,166,21.72774869,598,78.2722513
2009,6367,3,2,13,114,1316,,Summary,N,De Forest Area,,3267,584,17.87572696,2683,82.12427303
2009,10528,3,7,5,54,1414,,Summary,N,De Pere,,3792,437,11.5242616,3355,88.47573839
2009,14567,3,4,62,35,1421,,Summary,N,De Soto Area,,565,221,39.11504424,344,60.88495575
2009,6344,3,2,13,43,1309,,Summary,N,Deerfield Community,,791,125,15.80278128,666,84.19721871
2009,2730,3,2,64,41,1380,,Summary,N,Delavan-Darien,,2634,1419,53.87243735,1215,46.12756264
2009,11346,3,7,5,2,1407,,Summary,N,Denmark,,1547,176,11.37685843,1371,88.62314156
2009,1476,3,6,14,43,2744,,Summary,N,Dodgeland,,817,244,29.86536107,573,70.13463892
2009,6410,3,3,25,42,1428,,Summary,N,Dodgeville,,1368,377,27.55847953,991,72.44152046
2009,3058,3,2,51,41,1449,,Summary,N,Dover #1,,88,16,18.18181818,72,81.81818181
2009,16571,3,12,4,20,1491,,Summary,N,Drummond Area,,449,212,47.21603563,237,52.78396436
2009,15644,3,11,46,26,1499,,Summary,N,Durand,,1030,342,33.20388349,688,66.7961165
2009,2795,3,2,64,158,1540,,Summary,N,East Troy Community,,1764,248,14.05895691,1516,85.94104308
2009,15254,3,10,18,4,1554,,Summary,N,Eau Claire Area,,10725,3563,33.22144522,7162,66.77855477
2009,12558,3,9,37,126,1561,,Summary,N,Edgar,,667,171,25.6371814,496,74.36281859
2009,6443,3,2,53,158,1568,,Summary,N,Edgerton,,1890,399,21.11111111,1491,78.88888888
2009,12582,3,9,34,31,1582,,Summary,N,Elcho,,376,168,44.68085106,208,55.31914893
2009,16099,3,10,61,11,1600,,Summary,N,Eleva-Strum,,638,191,29.93730407,447,70.06269592
2009,15685,3,11,17,122,1645,,Summary,N,Elk Mound Area,,1094,230,21.02376599,864,78.976234
2009,1087,3,7,59,6,1631,,Summary,N,Elkhart Lake-Glenbeulah,,527,102,19.3548387,425,80.64516129
2009,2827,3,2,64,41,1638,,Summary,N,Elkhorn Area,,3091,753,24.3610482,2338,75.63895179
2009,10092,3,11,47,26,1659,,Summary,N,Ellsworth Community,,1705,412,24.16422287,1293,75.83577712
2009,838,3,1,67,17,714,,Summary,N,Elmbrook,,7363,589,7.99945674,6774,92.00054325
2009,15698,3,11,47,123,1666,,Summary,N,Elmwood,,350,89,25.42857142,261,74.57142857
2009,1193,3,6,66,45,1687,,Summary,N,Erin,,345,8,2.31884057,337,97.68115942
2009,6478,3,2,53,158,1694,,Summary,N,Evansville Community,,1831,386,21.08137629,1445,78.9186237
2009,15738,3,10,18,121,1729,,Summary,N,Fall Creek,,863,158,18.30822711,705,81.69177288
2009,9553,3,5,11,43,1736,,Summary,N,Fall River,,498,92,18.47389558,406,81.52610441
2009,8872,3,3,22,131,1813,,Summary,N,Fennimore Community,,766,287,37.46736292,479,62.53263707
2009,14066,3,10,54,21,5757,,Summary,N,Flambeau,,660,371,56.21212121,289,43.78787878
2009,10594,3,8,19,31,1855,,Summary,N,Florence County,,516,195,37.79069767,321,62.20930232
2009,17641,3,6,20,16,1862,,Summary,N,Fond du Lac,,7449,2637,35.40072492,4812,64.59927507
2009,2892,3,2,64,159,1870,,Summary,N,Fontana J8,,291,49,16.83848797,242,83.16151202
2009,6510,3,2,28,115,1883,,Summary,N,Fort Atkinson,,2880,762,26.45833333,2118,73.54166666
2009,5147,3,1,40,30,1890,,Summary,N,Fox Point J2,,927,67,7.22761596,860,92.77238403
2009,3024,3,1,40,40,1900,,Summary,N,Franklin Public,,4150,369,8.89156626,3781,91.10843373
2009,16597,3,11,48,21,1939,,Summary,N,Frederic,,486,245,50.41152263,241,49.58847736
2009,10732,3,6,44,53,1953,,Summary,N,Freedom Area,,1593,236,14.81481481,1357,85.18518518
2009,1403,3,6,66,45,4843,,Summary,N,Friess Lake,,302,13,4.30463576,289,95.69536423
2009,14612,3,4,61,10,2009,,Summary,N,Galesville-Ettrick-Trempealeau,,1456,350,24.03846153,1106,75.96153846
2009,3333,3,2,64,41,2044,,Summary,N,Geneva J4,,177,0,0,177,100
2009,2944,3,2,64,41,2051,,Summary,N,Genoa City J2,,624,149,23.87820512,475,76.12179487
2009,1142,3,1,66,30,2058,,Summary,N,Germantown,,3985,373,9.36010037,3612,90.63989962
2009,11355,3,7,15,33,2114,,Summary,N,Gibraltar Area,,625,94,15.04,531,84.96
2009,10620,3,8,42,25,2128,,Summary,N,Gillett,,703,300,42.6742532,403,57.32574679
2009,12603,3,10,60,121,2135,,Summary,N,Gilman,,489,279,57.05521472,210,42.94478527
2009,15764,3,10,6,11,2142,,Summary,N,Gilmanton,,204,81,39.70588235,123,60.29411764
2009,4733,3,1,40,30,2184,,Summary,N,Glendale-River Hills,,989,195,19.71688574,794,80.28311425
2009,10123,3,11,55,123,2198,,Summary,N,Glenwood City,,712,206,28.93258426,506,71.06741573
2009,13756,3,12,2,,2205,,Summary,N,Glidden,,173,112,64.73988439,61,35.2601156
2009,10641,3,8,38,31,2212,,Summary,N,Goodman-Armstrong Creek,,172,92,53.48837209,80,46.5116279
2009,1156,3,1,45,30,2217,,Summary,N,Grafton,,2205,261,11.83673469,1944,88.1632653
2009,12623,3,10,10,120,2226,,Summary,N,Granton Area,,263,147,55.89353612,116,44.10646387
2009,16626,3,11,7,21,2233,,Summary,N,Grantsburg,,1368,498,36.40350877,870,63.59649122
2009,12004,3,7,5,54,2289,,Summary,N,Green Bay Area Public,,20573,10739,52.19948476,9834,47.80051523
2009,17797,3,6,24,43,2310,,Summary,N,Green Lake,,311,51,16.39871382,260,83.60128617
2009,2966,3,1,40,47,2296,,Summary,N,Greendale,,2636,365,13.84673748,2271,86.15326251
2009,5609,3,1,40,47,2303,,Summary,N,Greenfield,,3311,872,26.33645424,2439,73.66354575
2009,12643,3,10,10,120,2394,,Summary,N,Greenwood,,413,171,41.40435835,242,58.59564164
2009,313,3,8,58,155,2415,,Summary,N,Gresham,,309,106,34.30420711,203,65.69579288
2009,2300,3,1,67,17,2420,,Summary,N,Hamilton,,4439,393,8.85334534,4046,91.14665465
2009,1195,3,6,66,45,2443,,Summary,N,Hartford J1,,1634,459,28.09057527,1175,71.90942472
2009,1194,3,6,66,45,2436,,Summary,N,Hartford UHS,,1615,237,14.6749226,1378,85.32507739
2009,1324,3,1,67,8,2460,,Summary,N,Hartland-Lakeside J3,,1437,190,13.22199025,1247,86.77800974
2009,16663,3,12,57,18,2478,,Summary,N,Hayward Community,,1958,951,48.56996935,1007,51.43003064
2009,1617,3,6,14,45,2523,,Summary,N,Herman #22,,99,27,27.27272727,72,72.72727272
2009,6564,3,3,25,38,2527,,Summary,N,Highland,,283,47,16.60777385,236,83.39222614
2009,10684,3,7,8,32,2534,,Summary,N,Hilbert,,495,83,16.76767676,412,83.23232323
2009,14661,3,4,62,37,2541,,Summary,N,Hillsboro,,576,221,38.36805555,355,61.63194444
2009,14690,3,4,32,28,2562,,Summary,N,Holmen,,3637,787,21.63871322,2850,78.36128677
2009,1379,3,6,14,51,2576,,Summary,N,Horicon,,848,225,26.53301886,623,73.46698113
2009,17835,3,6,44,2,2583,,Summary,N,Hortonville Area,,3327,408,12.26330027,2919,87.73669972
2009,2193,3,7,59,6,2605,,Summary,N,Howards Grove,,989,48,4.85338725,941,95.14661274
2009,12102,3,7,5,54,2604,,Summary,N,Howard-Suamico,,5306,722,13.60723709,4584,86.3927629
2009,10168,3,11,55,4,2611,,Summary,N,Hudson,,5357,504,9.40825088,4853,90.59174911
2009,13787,3,12,26,20,2618,,Summary,N,Hurley,,656,124,18.90243902,532,81.09756097
2009,1419,3,6,14,43,2625,,Summary,N,Hustisford,,421,82,19.47743467,339,80.52256532
2009,15790,3,4,61,11,2632,,Summary,N,Independence,,362,118,32.59668508,244,67.40331491
2009,17855,3,5,68,156,2639,,Summary,N,Iola-Scandinavia,,774,196,25.32299741,578,74.67700258
2009,6809,3,3,25,131,2646,,Summary,N,Iowa-Grant,,771,227,29.44228274,544,70.55771725
2009,7320,3,3,52,35,2660,,Summary,N,Ithaca,,352,87,24.71590909,265,75.2840909
2009,6597,3,2,53,3,2695,,Summary,N,Janesville,,10567,3797,35.93262042,6770,64.06737957
2009,6733,3,2,28,158,2702,,Summary,N,Jefferson,,1883,542,28.78385554,1341,71.21614445
2009,1457,3,2,28,43,2730,,Summary,N,Johnson Creek,,659,162,24.58270106,497,75.41729893
2009,6768,3,2,23,38,2737,,Summary,N,Juda,,290,73,25.17241379,217,74.8275862
2009,10702,3,6,44,16,2758,,Summary,N,Kaukauna Area,,3989,721,18.07470543,3268,81.92529456
2009,3166,3,1,30,40,2793,,Summary,N,Kenosha,,22772,9225,40.51027577,13547,59.48972422
2009,3813,3,1,67,8,1376,,Summary,N,Kettle Moraine,,4287,239,5.57499416,4048,94.42500583
2009,1513,3,6,66,14,2800,,Summary,N,Kewaskum,,2050,268,13.07317073,1782,86.92682926
2009,11398,3,7,31,33,2814,,Summary,N,Kewaunee,,1030,155,15.04854368,875,84.95145631
2009,15018,3,3,62,35,5960,,Summary,N,Kickapoo Area,,468,233,49.78632478,235,50.21367521
2009,1526,3,7,36,14,2828,,Summary,N,Kiel Area,,1485,221,14.88215488,1264,85.11784511
2009,10789,3,6,44,16,2835,,Summary,N,Kimberly Area,,4458,372,8.34454912,4086,91.65545087
2009,1548,3,7,59,6,2842,,Summary,N,Kohler,,624,0,0,624,100
2009,14142,3,4,32,28,2849,,Summary,N,La Crosse,,7104,3049,42.91948198,4055,57.08051801
2009,14727,3,4,62,35,2863,,Summary,N,La Farge,,247,125,50.60728744,122,49.39271255
2009,13807,3,9,63,124,1848,,Summary,N,Lac du Flambeau #1,,447,388,86.80089485,59,13.19910514
2009,16720,3,10,54,18,2856,,Summary,N,Ladysmith,,986,506,51.31845841,480,48.68154158
2009,1326,3,1,67,8,3862,,Summary,N,Lake Country,,540,24,4.44444444,516,95.55555555
2009,3335,3,2,64,41,2885,,Summary,N,Lake Geneva J1,,2115,1011,47.80141843,1104,52.19858156
2009,3334,3,2,64,41,2884,,Summary,N,Lake Geneva-Genoa City UHS,,1390,416,29.92805755,974,70.07194244
2009,15771,3,10,9,21,2891,,Summary,N,Lake Holcombe,,387,179,46.25322997,208,53.74677002
2009,6785,3,2,28,116,2898,,Summary,N,Lake Mills Area,,1327,246,18.53805576,1081,81.46194423
2009,13906,3,9,43,124,3647,,Summary,N,Lakeland UHS,,883,274,31.03057757,609,68.96942242
2009,8957,3,3,22,42,2912,,Summary,N,Lancaster Community,,948,269,28.37552742,679,71.62447257
2009,13831,3,8,21,31,2940,,Summary,N,Laona,,250,150,60,100,40
2009,10826,3,8,42,25,2961,,Summary,N,Lena,,419,143,34.12887828,276,65.87112171
2009,3336,3,2,64,41,3087,,Summary,N,Linn J4,,119,49,41.17647058,70,58.82352941
2009,3337,3,2,64,159,3094,,Summary,N,Linn J6,,125,34,27.2,91,72.8
2009,10850,3,6,44,53,3129,,Summary,N,Little Chute Area,,1520,347,22.82894736,1173,77.17105263
2009,6826,3,5,11,116,3150,,Summary,N,Lodi,,1639,151,9.21293471,1488,90.78706528
2009,1592,3,6,14,51,3171,,Summary,N,Lomira,,1097,166,15.13217866,931,84.86782133
2009,12675,3,10,10,120,3206,,Summary,N,Loyal,,564,258,45.74468085,306,54.25531914
2009,16766,3,11,48,21,3213,,Summary,N,Luck,,554,199,35.92057761,355,64.07942238
2009,11407,3,7,31,2,3220,,Summary,N,Luxemburg-Casco,,1919,234,12.19385096,1685,87.80614903
2009,7738,3,2,13,3,3269,,Summary,N,Madison Metropolitan,,24496,10801,44.09291312,13695,55.90708687
2009,17878,3,6,68,156,3276,,Summary,N,Manawa,,831,261,31.40794223,570,68.59205776
2009,11531,3,7,36,54,3290,,Summary,N,Manitowoc,,5572,1675,30.06101938,3897,69.93898061
2009,16783,3,12,16,18,3297,,Summary,N,Maple,,1457,411,28.2086479,1046,71.79135209
2009,4732,3,1,40,30,1897,,Summary,N,Maple Dale-Indian Hill,,486,50,10.28806584,436,89.71193415
2009,12713,3,9,37,126,3304,,Summary,N,Marathon City,,679,85,12.51840942,594,87.48159057
2009,10888,3,8,38,2,3311,,Summary,N,Marinette,,2245,950,42.31625835,1295,57.68374164
2009,17900,3,8,68,155,3318,,Summary,N,Marion,,544,193,35.47794117,351,64.52205882
2009,9611,3,6,24,43,3325,,Summary,N,Markesan,,747,220,29.45113788,527,70.54886211
2009,6896,3,2,13,117,3332,,Summary,N,Marshall,,1259,308,24.4638602,951,75.53613979
2009,12735,3,5,71,46,3339,,Summary,N,Marshfield Unified,,4094,1015,24.79237909,3079,75.2076209
2009,9635,3,5,29,39,3360,,Summary,N,Mauston,,1551,686,44.22952933,865,55.77047066
2009,1618,3,6,14,51,3367,,Summary,N,Mayville,,1161,216,18.60465116,945,81.39534883
2009,6863,3,2,13,158,3381,,Summary,N,McFarland,,2147,273,12.71541686,1874,87.28458313
2009,12803,3,10,60,124,3409,,Summary,N,Medford Area Public,,2123,659,31.04097974,1464,68.95902025
2009,13861,3,12,2,20,3427,,Summary,N,Mellen,,281,105,37.36654804,176,62.63345195
2009,14750,3,4,27,11,3428,,Summary,N,Melrose-Mindoro,,715,223,31.18881118,492,68.81118881
2009,17965,3,6,70,16,3430,,Summary,N,Menasha Joint,,3687,1684,45.67398969,2003,54.3260103
2009,10749,3,8,72,155,3434,,Summary,N,Menominee Indian,,809,670,82.81829419,139,17.1817058
2009,1655,3,1,67,17,3437,,Summary,N,Menomonee Falls,,4575,683,14.92896174,3892,85.07103825
2009,15828,3,11,17,4,3444,,Summary,N,Menomonie Area,,3257,1184,36.35247159,2073,63.6475284
2009,2341,3,1,45,30,3479,,Summary,N,Mequon-Thiensville,,3754,218,5.80713905,3536,94.19286094
2009,13883,3,12,26,20,3484,,Summary,N,Mercer,,158,78,49.3670886,80,50.63291139
2009,12852,3,9,35,124,3500,,Summary,N,Merrill Area,,3084,1079,34.98702983,2005,65.01297016
2009,1702,3,1,67,8,3528,,Summary,N,Merton Community,,1053,16,1.51946818,1037,98.48053181
2009,6948,3,2,13,3,3549,,Summary,N,Middleton-Cross Plains Area,,5899,781,13.23953212,5118,86.76046787
2009,6991,3,2,53,115,3612,,Summary,N,Milton,,3295,543,16.47951441,2752,83.52048558
2009,4387,3,1,40,27,3619,,Summary,N,Milwaukee,,85376,65517,76.73936469,19859,23.2606353
2009,7031,3,3,25,131,3633,,Summary,N,Mineral Point Unified,,787,154,19.56797966,633,80.43202033
2009,13905,3,9,43,124,3640,,Summary,N,Minocqua J1,,538,141,26.20817843,397,73.79182156
2009,11552,3,7,36,32,3661,,Summary,N,Mishicot,,994,187,18.81287726,807,81.18712273
2009,15919,3,10,6,122,3668,,Summary,N,Mondovi,,1077,375,34.8189415,702,65.18105849
2009,8640,3,2,13,115,3675,,Summary,N,Monona Grove,,3068,443,14.43937418,2625,85.56062581
2009,7059,3,2,23,115,3682,,Summary,N,Monroe,,2934,774,26.38036809,2160,73.6196319
2009,9670,3,5,39,43,3689,,Summary,N,Montello,,736,303,41.16847826,433,58.83152173
2009,7104,3,2,23,38,3696,,Summary,N,Monticello,,381,80,20.99737532,301,79.00262467
2009,12906,3,9,37,124,3787,,Summary,N,Mosinee,,2174,511,23.50505979,1663,76.4949402
2009,7133,3,2,13,114,3794,,Summary,N,Mount Horeb Area,,2328,262,11.25429553,2066,88.74570446
2009,3399,3,1,67,8,3822,,Summary,N,Mukwonago,,5044,376,7.45440126,4668,92.54559873
2009,3472,3,1,67,40,3857,,Summary,N,Muskego-Norway,,4887,233,4.76775117,4654,95.23224882
2009,14772,3,5,29,37,3871,,Summary,N,Necedah Area,,803,444,55.29265255,359,44.70734744
2009,17996,3,6,70,16,3892,,Summary,N,Neenah Joint,,6289,1377,21.89537287,4912,78.10462712
2009,12943,3,10,10,120,3899,,Summary,N,Neillsville,,1069,371,34.70533208,698,65.29466791
2009,12975,3,5,71,39,3906,,Summary,N,Nekoosa,,1338,553,41.33034379,785,58.6696562
2009,1730,3,6,14,45,3913,,Summary,N,Neosho J3,,191,36,18.84816753,155,81.15183246
2009,15943,3,10,9,21,3920,,Summary,N,New Auburn,,360,177,49.16666666,183,50.83333333
2009,3485,3,1,67,47,3925,,Summary,N,New Berlin,,4794,367,7.65540258,4427,92.34459741
2009,7190,3,2,23,117,3934,,Summary,N,New Glarus,,882,110,12.47165532,772,87.52834467
2009,1747,3,7,8,14,3941,,Summary,N,New Holstein,,1133,239,21.09443954,894,78.90556045
2009,9693,3,5,29,37,3948,,Summary,N,New Lisbon,,643,265,41.21306376,378,58.78693623
2009,18081,3,6,68,2,3955,,Summary,N,New London,,2396,577,24.081803,1819,75.91819699
2009,10197,3,11,55,26,3962,,Summary,N,New Richmond,,2970,677,22.79461279,2293,77.2053872
2009,10952,3,8,38,25,3969,,Summary,N,Niagara,,465,156,33.54838709,309,66.4516129
2009,5148,3,1,40,30,2177,,Summary,N,Nicolet UHS,,1196,140,11.70568561,1056,88.29431438
2009,C9110,3,1,51,,8110,,Summary,Y,Non-district Charter Schools: 21st Century Pr,,493,248,50.30425963,245,49.69574036
2009,C9112,3,1,40,,8112,,Summary,Y,Non-district Charter Schools: Acad of Learnin,,420,408,97.14285714,12,2.85714285
2009,C9108,3,1,40,,8108,,Summary,Y,Non-district Charter Schools: BEAM,,566,553,97.70318021,13,2.29681978
2009,C9114,3,1,40,,8114,,Summary,Y,Non-district Charter Schools: Capitol West Ac,,116,90,77.58620689,26,22.4137931
2009,C9105,3,1,40,,8105,,Summary,Y,Non-district Charter Schools: Central City Cy,,327,300,91.74311926,27,8.25688073
2009,C9109,3,1,40,,8109,,Summary,Y,Non-district Charter Schools: DLH Academy,,281,211,75.08896797,70,24.91103202
2009,C9101,3,1,40,,8101,,Summary,Y,Non-district Charter Schools: Downtown Montes,,106,25,23.58490566,81,76.41509433
2009,C9119,3,1,40,,8119,,Summary,Y,Non-district Charter Schools: Inland Seas Sch,,113,89,78.76106194,24,21.23893805
2009,C9103,3,1,40,,8103,,Summary,Y,Non-district Charter Schools: Milw College Pr,,477,0,0,477,100
2009,C9106,3,1,40,,8106,,Summary,Y,Non-district Charter Schools: Milwaukee Acad,,951,932,98.00210304,19,1.99789695
2009,C9122,3,1,40,,8122,,Summary,Y,Non-district Charter Schools: Milwaukee Renai,,88,77,87.5,11,12.5
2009,C9107,3,1,40,,8107,,Summary,Y,Non-district Charter Schools: Sch for Early D,,66,65,98.48484848,1,1.51515151
2009,C9121,3,1,40,,8121,,Summary,Y,Non-district Charter Schools: Seeds of Health,,332,326,98.19277108,6,1.80722891
2009,C9115,3,1,40,,8115,,Summary,Y,Non-district Charter Schools: Tenor High Scho,,206,161,78.1553398,45,21.84466019
2009,C9113,3,1,40,,8113,,Summary,Y,Non-district Charter Schools: Woodlands Sch,,301,73,24.25249169,228,75.7475083
2009,C9111,3,1,40,,8111,,Summary,Y,Non-district Charter Schools: YMCA Young Lead,,597,103,17.25293132,494,82.74706867
2009,3400,3,1,67,19,3976,,Summary,N,Norris,,58,56,96.55172413,2,3.44827586
2009,2916,3,2,51,41,4690,,Summary,N,North Cape,,200,22,11,178,89
2009,14633,3,3,12,35,2016,,Summary,N,North Crawford,,494,212,42.91497975,282,57.08502024
2009,17770,3,6,20,51,3983,,Summary,N,North Fond du Lac,,1265,407,32.17391304,858,67.82608695
